#reqtime=1732320360.978,2024-11-23 00:06:00.978,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=360&dataTypes.0=1104.7235723519698&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,OUTL_east,OUTL_north,OUTL_up
1237118400.000,2009-03-15 12:00:00,        -0.272897,         0.187457,         0.318118
1237204800.000,2009-03-16 12:00:00,        -0.274651,         0.187148,         0.346617
1237291200.000,2009-03-17 12:00:00,        -0.270886,         0.189932,         0.349090
1237377600.000,2009-03-18 12:00:00,        -0.275658,         0.183382,         0.347126
1237464000.000,2009-03-19 12:00:00,        -0.273236,         0.187507,         0.347734
1237550400.000,2009-03-20 12:00:00,        -0.274171,         0.186472,         0.340864
1237636800.000,2009-03-21 12:00:00,        -0.274164,         0.186992,         0.359400
1237723200.000,2009-03-22 12:00:00,        -0.272225,         0.187337,         0.345574
1237809600.000,2009-03-23 12:00:00,        -0.272157,         0.187896,         0.334037
1237896000.000,2009-03-24 12:00:00,        -0.268774,         0.188243,         0.338696
1237982400.000,2009-03-25 12:00:00,        -0.273437,         0.188442,         0.344772
1238068800.000,2009-03-26 12:00:00,        -0.269695,         0.189719,         0.342337
1238155200.000,2009-03-27 12:00:00,        -0.273857,         0.188000,         0.345750
1238241600.000,2009-03-28 12:00:00,        -0.271640,         0.183478,         0.340376
1238328000.000,2009-03-29 12:00:00,        -0.270749,         0.184661,         0.346826
1238414400.000,2009-03-30 12:00:00,        -0.272261,         0.183988,         0.333156
1238500800.000,2009-03-31 12:00:00,        -0.272481,         0.186198,         0.339528
1238587200.000,2009-04-01 12:00:00,        -0.269342,         0.189753,         0.342571
1238673600.000,2009-04-02 12:00:00,        -0.272286,         0.187828,         0.333699
1238760000.000,2009-04-03 12:00:00,        -0.270959,         0.189003,         0.344998
1238846400.000,2009-04-04 12:00:00,        -0.272899,         0.181637,         0.346950
1238932800.000,2009-04-05 12:00:00,        -0.273717,         0.181309,         0.338684
1239019200.000,2009-04-06 12:00:00,        -0.272775,         0.186154,         0.342531
1239105600.000,2009-04-07 12:00:00,        -0.273880,         0.186688,         0.340094
1239192000.000,2009-04-08 12:00:00,        -0.272067,         0.184923,         0.342222
1239278400.000,2009-04-09 12:00:00,        -0.271919,         0.185095,         0.347653
1239364800.000,2009-04-10 12:00:00,        -0.272331,         0.182905,         0.341860
1239451200.000,2009-04-11 12:00:00,        -0.271309,         0.188246,         0.334709
1239537600.000,2009-04-12 12:00:00,        -0.272107,         0.188394,         0.337590
1239624000.000,2009-04-13 12:00:00,        -0.272383,         0.184282,         0.339025
1239710400.000,2009-04-14 12:00:00,        -0.271687,         0.185509,         0.329806
1239796800.000,2009-04-15 12:00:00,        -0.271761,         0.182667,         0.341196
1239883200.000,2009-04-16 12:00:00,        -0.270944,         0.187665,         0.339095
1239969600.000,2009-04-17 12:00:00,        -0.268229,         0.185538,         0.342549
1240056000.000,2009-04-18 12:00:00,        -0.269465,         0.185932,         0.332909
1240142400.000,2009-04-19 12:00:00,        -0.271791,         0.186564,         0.328983
1240228800.000,2009-04-20 12:00:00,        -0.269774,         0.185868,         0.328506
1240315200.000,2009-04-21 12:00:00,        -0.265719,         0.185877,         0.334124
1240401600.000,2009-04-22 12:00:00,        -0.269721,         0.189085,         0.336296
1240488000.000,2009-04-23 12:00:00,        -0.272453,         0.182743,         0.323670
1240574400.000,2009-04-24 12:00:00,        -0.267831,         0.185536,         0.332040
1240660800.000,2009-04-25 12:00:00,        -0.271140,         0.182380,         0.340045
1240747200.000,2009-04-26 12:00:00,        -0.270205,         0.183847,         0.334123
1240833600.000,2009-04-27 12:00:00,        -0.264482,         0.182250,         0.341589
1240920000.000,2009-04-28 12:00:00,        -0.269562,         0.184045,         0.332088
1241006400.000,2009-04-29 12:00:00,        -0.268790,         0.185268,         0.334850
1241092800.000,2009-04-30 12:00:00,        -0.272051,         0.186361,         0.329581
1241179200.000,2009-05-01 12:00:00,        -0.269698,         0.185319,         0.333293
1241265600.000,2009-05-02 12:00:00,        -0.266739,         0.185756,         0.333870
1241352000.000,2009-05-03 12:00:00,        -0.266190,         0.186157,         0.330961
1241438400.000,2009-05-04 12:00:00,        -0.265492,         0.186659,         0.339852
1241524800.000,2009-05-05 12:00:00,        -0.265769,         0.186138,         0.328078
1241611200.000,2009-05-06 12:00:00,        -0.265967,         0.185209,         0.328561
1241697600.000,2009-05-07 12:00:00,        -0.267536,         0.185660,         0.332701
1241784000.000,2009-05-08 12:00:00,        -0.264459,         0.185503,         0.333817
1241870400.000,2009-05-09 12:00:00,        -0.264000,         0.186644,         0.330317
1241956800.000,2009-05-10 12:00:00,        -0.268760,         0.186053,         0.344880
1242043200.000,2009-05-11 12:00:00,        -0.266584,         0.185303,         0.325466
1242129600.000,2009-05-12 12:00:00,        -0.266732,         0.184825,         0.330926
1242216000.000,2009-05-13 12:00:00,        -0.264733,         0.185702,         0.326807
1242302400.000,2009-05-14 12:00:00,        -0.266962,         0.186265,         0.324741
1242388800.000,2009-05-15 12:00:00,        -0.267284,         0.183873,         0.327449
1242475200.000,2009-05-16 12:00:00,        -0.265928,         0.185001,         0.323128
1242561600.000,2009-05-17 12:00:00,        -0.268063,         0.183843,         0.323942
1242648000.000,2009-05-18 12:00:00,        -0.270397,         0.183781,         0.328415
1242734400.000,2009-05-19 12:00:00,        -0.267774,         0.189741,         0.328402
1242820800.000,2009-05-20 12:00:00,        -0.263557,         0.187362,         0.345047
1242907200.000,2009-05-21 12:00:00,        -0.266633,         0.184013,         0.335479
1242993600.000,2009-05-22 12:00:00,        -0.267000,         0.182401,         0.312289
1243080000.000,2009-05-23 12:00:00,        -0.268990,         0.183323,         0.312133
1243166400.000,2009-05-24 12:00:00,        -0.266212,         0.181352,         0.323277
1243252800.000,2009-05-25 12:00:00,        -0.266276,         0.184591,         0.331011
1243339200.000,2009-05-26 12:00:00,        -0.268309,         0.185445,         0.310872
1243425600.000,2009-05-27 12:00:00,        -0.266275,         0.183561,         0.321821
1243512000.000,2009-05-28 12:00:00,        -0.268715,         0.182569,         0.320004
1243598400.000,2009-05-29 12:00:00,        -0.266522,         0.182128,         0.321378
1243684800.000,2009-05-30 12:00:00,        -0.264262,         0.182120,         0.321749
1243771200.000,2009-05-31 12:00:00,        -0.263784,         0.187016,         0.331729
1243857600.000,2009-06-01 12:00:00,        -0.264278,         0.183379,         0.330926
1243944000.000,2009-06-02 12:00:00,        -0.262858,         0.184449,         0.321360
1244030400.000,2009-06-03 12:00:00,        -0.265132,         0.181585,         0.324888
1244116800.000,2009-06-04 12:00:00,        -0.265556,         0.182082,         0.331359
1244203200.000,2009-06-05 12:00:00,        -0.267959,         0.179288,         0.335908
1244289600.000,2009-06-06 12:00:00,        -0.270952,         0.178932,         0.326714
1244376000.000,2009-06-07 12:00:00,        -0.265481,         0.181065,         0.322025
1244462400.000,2009-06-08 12:00:00,        -0.264475,         0.181808,         0.314264
1244548800.000,2009-06-09 12:00:00,        -0.263663,         0.181210,         0.322158
1244635200.000,2009-06-10 12:00:00,        -0.266608,         0.181873,         0.328048
1244721600.000,2009-06-11 12:00:00,        -0.265379,         0.181476,         0.323865
1244808000.000,2009-06-12 12:00:00,        -0.265708,         0.183852,         0.317496
1244894400.000,2009-06-13 12:00:00,        -0.265199,         0.182969,         0.326535
1244980800.000,2009-06-14 12:00:00,        -0.262636,         0.182929,         0.318590
1245067200.000,2009-06-15 12:00:00,        -0.264411,         0.180401,         0.320179
1245153600.000,2009-06-16 12:00:00,        -0.264572,         0.184622,         0.325214
1245240000.000,2009-06-17 12:00:00,        -0.265654,         0.181230,         0.324313
1245326400.000,2009-06-18 12:00:00,        -0.267535,         0.177581,         0.319474
1245412800.000,2009-06-19 12:00:00,        -0.261418,         0.178303,         0.310391
1245499200.000,2009-06-20 12:00:00,        -0.268763,         0.178750,         0.325604
1245585600.000,2009-06-21 12:00:00,        -0.260583,         0.172248,         0.317584
1245672000.000,2009-06-22 12:00:00,        -0.264396,         0.177706,         0.308463
1245758400.000,2009-06-23 12:00:00,        -0.266048,         0.175995,         0.301366
1245844800.000,2009-06-24 12:00:00,        -0.263197,         0.181040,         0.314691
1245931200.000,2009-06-25 12:00:00,        -0.265065,         0.181617,         0.315706
1246017600.000,2009-06-26 12:00:00,        -0.267023,         0.182113,         0.307994
1246104000.000,2009-06-27 12:00:00,        -0.264301,         0.177869,         0.307571
1246190400.000,2009-06-28 12:00:00,        -0.270256,         0.177447,         0.321435
1246276800.000,2009-06-29 12:00:00,        -0.266815,         0.183031,         0.306698
1246363200.000,2009-06-30 12:00:00,        -0.265992,         0.183754,         0.317285
1246449600.000,2009-07-01 12:00:00,        -0.265080,         0.180978,         0.308739
1246536000.000,2009-07-02 12:00:00,        -0.263234,         0.179122,         0.314144
1246622400.000,2009-07-03 12:00:00,        -0.266396,         0.182712,         0.307214
1246708800.000,2009-07-04 12:00:00,        -0.266479,         0.180132,         0.306429
1246795200.000,2009-07-05 12:00:00,        -0.266574,         0.172047,         0.322458
1246881600.000,2009-07-06 12:00:00,        -0.267562,         0.177687,         0.323396
1246968000.000,2009-07-07 12:00:00,        -0.271291,         0.181526,         0.319075
1247054400.000,2009-07-08 12:00:00,        -0.266183,         0.179491,         0.313518
1247140800.000,2009-07-09 12:00:00,        -0.268121,         0.177349,         0.315144
1247227200.000,2009-07-10 12:00:00,        -0.266427,         0.181999,         0.319133
1247313600.000,2009-07-11 12:00:00,        -0.267031,         0.181186,         0.302106
1247400000.000,2009-07-12 12:00:00,        -0.261691,         0.182441,         0.317572
1247486400.000,2009-07-13 12:00:00,        -0.263345,         0.181858,         0.311078
1247572800.000,2009-07-14 12:00:00,        -0.267922,         0.180115,         0.314869
1247659200.000,2009-07-15 12:00:00,        -0.266022,         0.177839,         0.305040
1247745600.000,2009-07-16 12:00:00,        -0.267434,         0.180993,         0.315329
1247832000.000,2009-07-17 12:00:00,        -0.267643,         0.178729,         0.310365
1247918400.000,2009-07-18 12:00:00,        -0.264404,         0.179614,         0.301443
1248004800.000,2009-07-19 12:00:00,        -0.264053,         0.179399,         0.303652
1248091200.000,2009-07-20 12:00:00,        -0.266267,         0.178816,         0.309344
1248177600.000,2009-07-21 12:00:00,        -0.265652,         0.176253,         0.314870
1248264000.000,2009-07-22 12:00:00,        -0.266396,         0.177774,         0.314452
1248350400.000,2009-07-23 12:00:00,        -0.262815,         0.178332,         0.318581
1248436800.000,2009-07-24 12:00:00,        -0.261667,         0.178789,         0.316934
1248523200.000,2009-07-25 12:00:00,        -0.264175,         0.182236,         0.305658
1248609600.000,2009-07-26 12:00:00,        -0.266067,         0.179571,         0.303550
1248696000.000,2009-07-27 12:00:00,        -0.264972,         0.179461,         0.322485
1248782400.000,2009-07-28 12:00:00,        -0.267910,         0.177489,         0.317071
1248868800.000,2009-07-29 12:00:00,        -0.266037,         0.177172,         0.311616
1248955200.000,2009-07-30 12:00:00,        -0.266304,         0.175865,         0.313716
1249041600.000,2009-07-31 12:00:00,        -0.266073,         0.179157,         0.315536
1249128000.000,2009-08-01 12:00:00,        -0.265427,         0.177536,         0.311240
1249214400.000,2009-08-02 12:00:00,        -0.261298,         0.178575,         0.299072
1249300800.000,2009-08-03 12:00:00,        -0.262213,         0.178828,         0.314112
1249387200.000,2009-08-04 12:00:00,        -0.262342,         0.174443,         0.299677
1249473600.000,2009-08-05 12:00:00,        -0.268457,         0.177676,         0.323918
1249560000.000,2009-08-06 12:00:00,        -0.267211,         0.177650,         0.321459
1249646400.000,2009-08-07 12:00:00,        -0.264553,         0.179410,         0.308902
1249732800.000,2009-08-08 12:00:00,        -0.265814,         0.181009,         0.295946
1249819200.000,2009-08-09 12:00:00,        -0.264110,         0.181465,         0.304387
1249905600.000,2009-08-10 12:00:00,        -0.260494,         0.178483,         0.301221
1249992000.000,2009-08-11 12:00:00,        -0.259018,         0.181088,         0.302177
1250078400.000,2009-08-12 12:00:00,        -0.259904,         0.185587,         0.313972
1250164800.000,2009-08-13 12:00:00,        -0.262080,         0.179149,         0.293553
1250251200.000,2009-08-14 12:00:00,        -0.263019,         0.182051,         0.300270
1250337600.000,2009-08-15 12:00:00,        -0.260160,         0.180126,         0.299849
1250424000.000,2009-08-16 12:00:00,        -0.265386,         0.174846,         0.299810
1250510400.000,2009-08-17 12:00:00,        -0.263224,         0.179360,         0.304376
1250596800.000,2009-08-18 12:00:00,        -0.264352,         0.180914,         0.300087
1250683200.000,2009-08-19 12:00:00,        -0.259894,         0.182573,         0.305921
1250769600.000,2009-08-20 12:00:00,        -0.265181,         0.180200,         0.302442
1250856000.000,2009-08-21 12:00:00,        -0.262457,         0.173944,         0.303845
1250942400.000,2009-08-22 12:00:00,        -0.266515,         0.172685,         0.326148
1251028800.000,2009-08-23 12:00:00,        -0.264756,         0.175167,         0.303059
1251115200.000,2009-08-24 12:00:00,        -0.265667,         0.177518,         0.298442
1251201600.000,2009-08-25 12:00:00,        -0.263168,         0.174862,         0.323761
1251288000.000,2009-08-26 12:00:00,        -0.262151,         0.175741,         0.299028
1251374400.000,2009-08-27 12:00:00,        -0.263100,         0.177730,         0.287858
1251460800.000,2009-08-28 12:00:00,        -0.264300,         0.180534,         0.293795
1251547200.000,2009-08-29 12:00:00,        -0.264796,         0.180802,         0.291522
1251633600.000,2009-08-30 12:00:00,        -0.259539,         0.174785,         0.293168
1251720000.000,2009-08-31 12:00:00,        -0.260854,         0.174590,         0.310726
1251806400.000,2009-09-01 12:00:00,        -0.265525,         0.180391,         0.298563
1251892800.000,2009-09-02 12:00:00,        -0.263172,         0.171252,         0.297810
1251979200.000,2009-09-03 12:00:00,        -0.262142,         0.175257,         0.294637
1252065600.000,2009-09-04 12:00:00,        -0.258741,         0.172763,         0.297853
1252152000.000,2009-09-05 12:00:00,        -0.260127,         0.172621,         0.294503
1252238400.000,2009-09-06 12:00:00,        -0.265065,         0.178234,         0.299636
1252324800.000,2009-09-07 12:00:00,        -0.263791,         0.175456,         0.295487
1252411200.000,2009-09-08 12:00:00,        -0.262789,         0.176278,         0.303779
1252497600.000,2009-09-09 12:00:00,        -0.260640,         0.177364,         0.290267
1252584000.000,2009-09-10 12:00:00,        -0.262775,         0.177828,         0.291392
1252670400.000,2009-09-11 12:00:00,        -0.263010,         0.177800,         0.302732
1252756800.000,2009-09-12 12:00:00,        -0.263375,         0.176200,         0.303372
1252843200.000,2009-09-13 12:00:00,        -0.262422,         0.172371,         0.299454
1252929600.000,2009-09-14 12:00:00,        -0.259575,         0.173853,         0.301493
1253016000.000,2009-09-15 12:00:00,        -0.260509,         0.175775,         0.296613
1253102400.000,2009-09-16 12:00:00,        -0.265706,         0.171162,         0.275300
1253188800.000,2009-09-17 12:00:00,        -0.265605,         0.174835,         0.297760
1253275200.000,2009-09-18 12:00:00,        -0.260968,         0.174666,         0.300293
1253361600.000,2009-09-19 12:00:00,        -0.265578,         0.171932,         0.289679
1253448000.000,2009-09-20 12:00:00,        -0.258973,         0.176588,         0.291541
1253534400.000,2009-09-21 12:00:00,        -0.261630,         0.178520,         0.298057
1253620800.000,2009-09-22 12:00:00,        -0.258926,         0.175163,         0.295662
1253707200.000,2009-09-23 12:00:00,        -0.255802,         0.176601,         0.314666
1253793600.000,2009-09-24 12:00:00,        -0.258247,         0.175574,         0.298962
1253880000.000,2009-09-25 12:00:00,        -0.257349,         0.174675,         0.290753
1253966400.000,2009-09-26 12:00:00,        -0.263250,         0.175034,         0.291450
1254052800.000,2009-09-27 12:00:00,        -0.260334,         0.176782,         0.280982
1254139200.000,2009-09-28 12:00:00,        -0.262719,         0.177496,         0.280312
1254225600.000,2009-09-29 12:00:00,        -0.262936,         0.175475,         0.283968
1254312000.000,2009-09-30 12:00:00,        -0.262003,         0.173984,         0.280638
1254398400.000,2009-10-01 12:00:00,        -0.261600,         0.175976,         0.282786
1254484800.000,2009-10-02 12:00:00,        -0.254588,         0.173367,         0.281939
1254571200.000,2009-10-03 12:00:00,        -0.254812,         0.174927,         0.293439
1254657600.000,2009-10-04 12:00:00,        -0.257618,         0.170687,         0.291246
1254744000.000,2009-10-05 12:00:00,        -0.258525,         0.175309,         0.289159
1254830400.000,2009-10-06 12:00:00,        -0.258362,         0.173856,         0.283656
1254916800.000,2009-10-07 12:00:00,        -0.257356,         0.175098,         0.308481
1255003200.000,2009-10-08 12:00:00,        -0.263003,         0.179872,         0.299685
1255089600.000,2009-10-09 12:00:00,        -0.258732,         0.183522,         0.281806
1255176000.000,2009-10-10 12:00:00,        -0.260113,         0.173951,         0.281342
1255262400.000,2009-10-11 12:00:00,        -0.260815,         0.171821,         0.298255
1255348800.000,2009-10-12 12:00:00,        -0.259885,         0.174154,         0.308238
1255435200.000,2009-10-13 12:00:00,        -0.262054,         0.176408,         0.294606
1255521600.000,2009-10-14 12:00:00,        -0.257863,         0.178633,         0.291613
1255608000.000,2009-10-15 12:00:00,        -0.255901,         0.177202,         0.298906
1255694400.000,2009-10-16 12:00:00,        -0.259005,         0.176541,         0.278196
1255780800.000,2009-10-17 12:00:00,        -0.264213,         0.173261,         0.293323
1255867200.000,2009-10-18 12:00:00,        -0.257558,         0.168851,         0.278456
1255953600.000,2009-10-19 12:00:00,        -0.259460,         0.171479,         0.287360
1256040000.000,2009-10-20 12:00:00,        -0.258357,         0.173862,         0.283748
1256126400.000,2009-10-21 12:00:00,        -0.257139,         0.175014,         0.285262
1256212800.000,2009-10-22 12:00:00,        -0.259821,         0.174032,         0.285186
1256299200.000,2009-10-23 12:00:00,        -0.254321,         0.173052,         0.295845
1256385600.000,2009-10-24 12:00:00,        -0.260053,         0.175163,         0.285866
1256472000.000,2009-10-25 12:00:00,        -0.260627,         0.171415,         0.284760
1256558400.000,2009-10-26 12:00:00,        -0.255627,         0.177431,         0.302812
1256644800.000,2009-10-27 12:00:00,        -0.257620,         0.175174,         0.283433
1256731200.000,2009-10-28 12:00:00,        -0.255742,         0.172844,         0.285108
1256817600.000,2009-10-29 12:00:00,        -0.256108,         0.172898,         0.273730
1256904000.000,2009-10-30 12:00:00,        -0.258450,         0.176264,         0.276373
1256990400.000,2009-10-31 12:00:00,        -0.258981,         0.171740,         0.276243
1257163200.000,2009-11-02 12:00:00,        -0.258552,         0.169988,         0.283624
1257249600.000,2009-11-03 12:00:00,        -0.257713,         0.171503,         0.283220
1257336000.000,2009-11-04 12:00:00,        -0.257251,         0.169812,         0.279798
1257422400.000,2009-11-05 12:00:00,        -0.258490,         0.171512,         0.287163
1257508800.000,2009-11-06 12:00:00,        -0.261562,         0.172585,         0.277249
1257595200.000,2009-11-07 12:00:00,        -0.258123,         0.173646,         0.277519
1257681600.000,2009-11-08 12:00:00,        -0.259049,         0.174329,         0.282688
1257768000.000,2009-11-09 12:00:00,        -0.257803,         0.176087,         0.282646
1257854400.000,2009-11-10 12:00:00,        -0.258250,         0.174840,         0.297723
1257940800.000,2009-11-11 12:00:00,        -0.257336,         0.172423,         0.293436
1258027200.000,2009-11-12 12:00:00,        -0.261258,         0.177464,         0.285628
1258113600.000,2009-11-13 12:00:00,        -0.259405,         0.172617,         0.283791
1258200000.000,2009-11-14 12:00:00,        -0.257770,         0.178760,         0.282833
1258286400.000,2009-11-15 12:00:00,        -0.255772,         0.174247,         0.279217
