#reqtime=1732320273.221,2024-11-23 00:04:33.221,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=438&dataTypes.0=1099.5926440395415&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,CALS_east,CALS_north,CALS_up
1609502400.000,2021-01-01 12:00:00,        -0.401081,         0.259809,        -1.419084
1609588800.000,2021-01-02 12:00:00,        -0.399375,         0.260890,        -1.409205
1609675200.000,2021-01-03 12:00:00,        -0.403726,         0.257824,        -1.413777
1609761600.000,2021-01-04 12:00:00,        -0.406130,         0.256883,        -1.418769
1609848000.000,2021-01-05 12:00:00,        -0.408674,         0.258925,        -1.412672
1609934400.000,2021-01-06 12:00:00,        -0.407864,         0.253439,        -1.413603
1610020800.000,2021-01-07 12:00:00,        -0.407992,         0.254159,        -1.415721
1610107200.000,2021-01-08 12:00:00,        -0.417345,         0.254799,        -1.401425
1610193600.000,2021-01-09 12:00:00,        -0.417718,         0.253215,        -1.417271
1610280000.000,2021-01-10 12:00:00,        -0.413603,         0.252071,        -1.422825
1610366400.000,2021-01-11 12:00:00,        -0.409928,         0.252295,        -1.409695
1610452800.000,2021-01-12 12:00:00,        -0.407268,         0.249366,        -1.407441
1610539200.000,2021-01-13 12:00:00,        -0.405588,         0.247376,        -1.392054
1610625600.000,2021-01-14 12:00:00,        -0.406935,         0.250822,        -1.404685
1610712000.000,2021-01-15 12:00:00,        -0.404950,         0.249758,        -1.404576
1610798400.000,2021-01-16 12:00:00,        -0.402159,         0.247952,        -1.395426
1610884800.000,2021-01-17 12:00:00,        -0.401270,         0.245716,        -1.392219
1610971200.000,2021-01-18 12:00:00,        -0.402641,         0.249316,        -1.399872
1611057600.000,2021-01-19 12:00:00,        -0.400229,         0.247172,        -1.407885
1611144000.000,2021-01-20 12:00:00,        -0.406978,         0.250446,        -1.399247
1611316800.000,2021-01-22 12:00:00,        -0.403559,         0.249396,        -1.408777
1611403200.000,2021-01-23 12:00:00,        -0.394198,         0.249529,        -1.399510
1611489600.000,2021-01-24 12:00:00,        -0.405886,         0.245271,        -1.404580
1611576000.000,2021-01-25 12:00:00,        -0.402062,         0.246793,        -1.416631
1611662400.000,2021-01-26 12:00:00,        -0.398566,         0.243592,        -1.407712
1611748800.000,2021-01-27 12:00:00,        -0.395894,         0.246868,        -1.407851
1611835200.000,2021-01-28 12:00:00,        -0.396807,         0.247115,        -1.401974
1611921600.000,2021-01-29 12:00:00,        -0.393205,         0.244726,        -1.408586
1612008000.000,2021-01-30 12:00:00,        -0.396964,         0.247769,        -1.412097
1612180800.000,2021-02-01 12:00:00,        -0.397537,         0.243641,        -1.387930
1612267200.000,2021-02-02 12:00:00,        -0.390892,         0.244300,        -1.383662
1612353600.000,2021-02-03 12:00:00,        -0.400892,         0.241594,        -1.394102
1612440000.000,2021-02-04 12:00:00,        -0.403460,         0.244249,        -1.398614
1612526400.000,2021-02-05 12:00:00,        -0.404111,         0.241749,        -1.415035
1612612800.000,2021-02-06 12:00:00,        -0.402759,         0.240311,        -1.405353
1612699200.000,2021-02-07 12:00:00,        -0.401102,         0.241455,        -1.395035
1612785600.000,2021-02-08 12:00:00,        -0.390551,         0.235753,        -1.386254
1612872000.000,2021-02-09 12:00:00,        -0.394994,         0.240336,        -1.393398
1612958400.000,2021-02-10 12:00:00,        -0.394982,         0.244656,        -1.396406
1613044800.000,2021-02-11 12:00:00,        -0.388838,         0.236356,        -1.414959
1613131200.000,2021-02-12 12:00:00,        -0.388122,         0.239151,        -1.405213
1613217600.000,2021-02-13 12:00:00,        -0.387778,         0.238792,        -1.387387
1613304000.000,2021-02-14 12:00:00,        -0.387559,         0.235557,        -1.372835
1613390400.000,2021-02-15 12:00:00,        -0.387542,         0.237632,        -1.376898
1613476800.000,2021-02-16 12:00:00,        -0.389800,         0.237239,        -1.377278
1613563200.000,2021-02-17 12:00:00,        -0.384149,         0.235135,        -1.387153
1613649600.000,2021-02-18 12:00:00,        -0.385990,         0.239728,        -1.373646
1613736000.000,2021-02-19 12:00:00,        -0.386791,         0.236500,        -1.364926
1613822400.000,2021-02-20 12:00:00,        -0.385452,         0.238047,        -1.375864
1613908800.000,2021-02-21 12:00:00,        -0.384740,         0.236347,        -1.386521
1613995200.000,2021-02-22 12:00:00,        -0.390305,         0.235511,        -1.397330
1614081600.000,2021-02-23 12:00:00,        -0.389839,         0.237475,        -1.398354
1614168000.000,2021-02-24 12:00:00,        -0.381510,         0.235936,        -1.371255
1614254400.000,2021-02-25 12:00:00,        -0.385103,         0.236013,        -1.372376
1614340800.000,2021-02-26 12:00:00,        -0.389215,         0.233095,        -1.385002
1614427200.000,2021-02-27 12:00:00,        -0.391490,         0.240048,        -1.375958
1614513600.000,2021-02-28 12:00:00,        -0.387336,         0.241803,        -1.396547
1614600000.000,2021-03-01 12:00:00,        -0.383417,         0.235508,        -1.380942
1614686400.000,2021-03-02 12:00:00,        -0.380537,         0.233595,        -1.374407
1614772800.000,2021-03-03 12:00:00,        -0.383453,         0.236549,        -1.377484
1614859200.000,2021-03-04 12:00:00,        -0.382157,         0.236812,        -1.364486
1614945600.000,2021-03-05 12:00:00,        -0.382670,         0.234590,        -1.364080
1615032000.000,2021-03-06 12:00:00,        -0.386713,         0.234021,        -1.384478
1615118400.000,2021-03-07 12:00:00,        -0.384979,         0.238569,        -1.384093
1615204800.000,2021-03-08 12:00:00,        -0.381444,         0.232908,        -1.361367
1615291200.000,2021-03-09 12:00:00,        -0.379730,         0.227980,        -1.360315
1615377600.000,2021-03-10 12:00:00,        -0.378441,         0.231685,        -1.343099
1615464000.000,2021-03-11 12:00:00,        -0.382849,         0.232070,        -1.348177
1615550400.000,2021-03-12 12:00:00,        -0.381678,         0.230219,        -1.366222
1615636800.000,2021-03-13 12:00:00,        -0.386061,         0.235177,        -1.367109
1615723200.000,2021-03-14 12:00:00,        -0.381949,         0.230196,        -1.377463
1615809600.000,2021-03-15 12:00:00,        -0.379602,         0.226568,        -1.346321
1615982400.000,2021-03-17 12:00:00,        -0.381185,         0.238497,        -1.356963
1616068800.000,2021-03-18 12:00:00,        -0.383738,         0.235773,        -1.373148
1616155200.000,2021-03-19 12:00:00,        -0.376656,         0.237855,        -1.361949
1616241600.000,2021-03-20 12:00:00,        -0.376301,         0.231006,        -1.350541
1616328000.000,2021-03-21 12:00:00,        -0.375105,         0.233687,        -1.358863
1616414400.000,2021-03-22 12:00:00,        -0.373805,         0.233548,        -1.358569
1616500800.000,2021-03-23 12:00:00,        -0.378327,         0.228017,        -1.336432
1616587200.000,2021-03-24 12:00:00,        -0.380954,         0.230711,        -1.341105
1616673600.000,2021-03-25 12:00:00,        -0.379252,         0.228673,        -1.345449
1616760000.000,2021-03-26 12:00:00,        -0.376910,         0.228420,        -1.343591
1616846400.000,2021-03-27 12:00:00,        -0.375362,         0.231900,        -1.357598
1616932800.000,2021-03-28 12:00:00,        -0.375291,         0.233108,        -1.353466
1617019200.000,2021-03-29 12:00:00,        -0.379934,         0.231254,        -1.348031
1617105600.000,2021-03-30 12:00:00,        -0.375071,         0.228610,        -1.349362
1617192000.000,2021-03-31 12:00:00,        -0.375229,         0.230837,        -1.338255
1617278400.000,2021-04-01 12:00:00,        -0.377206,         0.230140,        -1.356245
1617364800.000,2021-04-02 12:00:00,        -0.377467,         0.230238,        -1.349203
1617451200.000,2021-04-03 12:00:00,        -0.370609,         0.231643,        -1.337721
1617537600.000,2021-04-04 12:00:00,        -0.374399,         0.230233,        -1.357262
1617624000.000,2021-04-05 12:00:00,        -0.378078,         0.232602,        -1.355571
1617710400.000,2021-04-06 12:00:00,        -0.373653,         0.229819,        -1.351555
1617796800.000,2021-04-07 12:00:00,        -0.370482,         0.229063,        -1.362390
1617883200.000,2021-04-08 12:00:00,        -0.374761,         0.230560,        -1.351282
1617969600.000,2021-04-09 12:00:00,        -0.373995,         0.229999,        -1.350091
1618056000.000,2021-04-10 12:00:00,        -0.373869,         0.230117,        -1.325221
1618142400.000,2021-04-11 12:00:00,        -0.380327,         0.227383,        -1.332170
1618228800.000,2021-04-12 12:00:00,        -0.380468,         0.227673,        -1.344024
1618315200.000,2021-04-13 12:00:00,        -0.374942,         0.230368,        -1.343485
1618401600.000,2021-04-14 12:00:00,        -0.375336,         0.229036,        -1.334791
1618488000.000,2021-04-15 12:00:00,        -0.374535,         0.228360,        -1.355890
1618574400.000,2021-04-16 12:00:00,        -0.379005,         0.227023,        -1.361948
1618660800.000,2021-04-17 12:00:00,        -0.374931,         0.225271,        -1.323709
1618833600.000,2021-04-19 12:00:00,        -0.379256,         0.227857,        -1.347501
1618920000.000,2021-04-20 12:00:00,        -0.376531,         0.227636,        -1.331641
1619006400.000,2021-04-21 12:00:00,        -0.380946,         0.228512,        -1.345412
1619092800.000,2021-04-22 12:00:00,        -0.378123,         0.230750,        -1.363026
1619179200.000,2021-04-23 12:00:00,        -0.377456,         0.226878,        -1.357742
1619265600.000,2021-04-24 12:00:00,        -0.372249,         0.227588,        -1.356338
1619352000.000,2021-04-25 12:00:00,        -0.372653,         0.227482,        -1.348127
1619438400.000,2021-04-26 12:00:00,        -0.368724,         0.229729,        -1.344517
1619524800.000,2021-04-27 12:00:00,        -0.378305,         0.226215,        -1.340123
1619611200.000,2021-04-28 12:00:00,        -0.378145,         0.224765,        -1.347399
1619697600.000,2021-04-29 12:00:00,        -0.380848,         0.228055,        -1.350378
1619784000.000,2021-04-30 12:00:00,        -0.378829,         0.226861,        -1.359034
1619870400.000,2021-05-01 12:00:00,        -0.375018,         0.226384,        -1.349735
1619956800.000,2021-05-02 12:00:00,        -0.376182,         0.230459,        -1.361536
1620043200.000,2021-05-03 12:00:00,        -0.378969,         0.228554,        -1.361931
1620129600.000,2021-05-04 12:00:00,        -0.375139,         0.224906,        -1.337196
1620216000.000,2021-05-05 12:00:00,        -0.374464,         0.228379,        -1.349014
1620302400.000,2021-05-06 12:00:00,        -0.375547,         0.230240,        -1.334680
1620388800.000,2021-05-07 12:00:00,        -0.372340,         0.226752,        -1.335725
1620475200.000,2021-05-08 12:00:00,        -0.373825,         0.230310,        -1.345606
1620561600.000,2021-05-09 12:00:00,        -0.372971,         0.227054,        -1.354716
1620648000.000,2021-05-10 12:00:00,        -0.373018,         0.228632,        -1.347669
1620734400.000,2021-05-11 12:00:00,        -0.375318,         0.229994,        -1.346603
1620820800.000,2021-05-12 12:00:00,        -0.370279,         0.228751,        -1.349121
1620907200.000,2021-05-13 12:00:00,        -0.365271,         0.229546,        -1.350717
1620993600.000,2021-05-14 12:00:00,        -0.373284,         0.230827,        -1.359933
1621080000.000,2021-05-15 12:00:00,        -0.379023,         0.225546,        -1.354515
1621166400.000,2021-05-16 12:00:00,        -0.367679,         0.230746,        -1.344742
1621252800.000,2021-05-17 12:00:00,        -0.373499,         0.229080,        -1.331787
1621339200.000,2021-05-18 12:00:00,        -0.368940,         0.226938,        -1.350050
1621425600.000,2021-05-19 12:00:00,        -0.368459,         0.230352,        -1.335220
1621512000.000,2021-05-20 12:00:00,        -0.369965,         0.229642,        -1.340874
1621598400.000,2021-05-21 12:00:00,        -0.371232,         0.225490,        -1.328717
1621684800.000,2021-05-22 12:00:00,        -0.375764,         0.225638,        -1.331088
1621771200.000,2021-05-23 12:00:00,        -0.373951,         0.226862,        -1.316938
1621857600.000,2021-05-24 12:00:00,        -0.367476,         0.224193,        -1.320240
1621944000.000,2021-05-25 12:00:00,        -0.367186,         0.223644,        -1.310389
1622030400.000,2021-05-26 12:00:00,        -0.371922,         0.227474,        -1.330890
1622116800.000,2021-05-27 12:00:00,        -0.371629,         0.226132,        -1.329311
1622203200.000,2021-05-28 12:00:00,        -0.369193,         0.226205,        -1.323466
1622289600.000,2021-05-29 12:00:00,        -0.371212,         0.224409,        -1.327391
1622376000.000,2021-05-30 12:00:00,        -0.369397,         0.223160,        -1.316335
