#reqtime=1732320250.324,2024-11-23 00:04:10.324,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=443&dataTypes.0=939.655523352325&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,CALM_east,CALM_north,CALM_up
1651752000.000,2022-05-05 12:00:00,         0.009036,         0.045863,         0.134951
1651838400.000,2022-05-06 12:00:00,         0.010979,         0.048668,         0.128040
1651924800.000,2022-05-07 12:00:00,         0.011137,         0.049988,         0.129979
1652011200.000,2022-05-08 12:00:00,         0.014962,         0.049343,         0.142072
1652097600.000,2022-05-09 12:00:00,         0.006975,         0.041811,         0.122966
1652270400.000,2022-05-11 12:00:00,         0.011851,         0.048316,         0.137050
1652356800.000,2022-05-12 12:00:00,         0.014338,         0.043630,         0.127939
1652443200.000,2022-05-13 12:00:00,         0.014096,         0.046079,         0.138967
1652529600.000,2022-05-14 12:00:00,         0.012193,         0.045562,         0.142637
1652616000.000,2022-05-15 12:00:00,         0.011177,         0.044756,         0.141857
1652702400.000,2022-05-16 12:00:00,         0.010948,         0.043593,         0.147419
1652788800.000,2022-05-17 12:00:00,         0.011306,         0.035964,         0.145365
1652875200.000,2022-05-18 12:00:00,         0.013997,         0.033308,         0.135592
1652961600.000,2022-05-19 12:00:00,         0.009926,         0.035259,         0.151734
1653048000.000,2022-05-20 12:00:00,         0.009580,         0.041047,         0.148807
1653134400.000,2022-05-21 12:00:00,         0.008672,         0.039884,         0.139009
1653220800.000,2022-05-22 12:00:00,         0.008765,         0.044486,         0.138931
1653307200.000,2022-05-23 12:00:00,         0.011172,         0.041506,         0.140869
1653393600.000,2022-05-24 12:00:00,         0.009362,         0.040396,         0.152933
1653480000.000,2022-05-25 12:00:00,         0.006948,         0.038205,         0.134060
1653566400.000,2022-05-26 12:00:00,         0.005789,         0.039803,         0.139974
1653652800.000,2022-05-27 12:00:00,         0.010422,         0.038950,         0.148863
1653739200.000,2022-05-28 12:00:00,         0.010473,         0.039435,         0.157631
1653912000.000,2022-05-30 12:00:00,         0.009065,         0.039966,         0.150571
1653998400.000,2022-05-31 12:00:00,         0.013949,         0.043904,         0.143629
1654084800.000,2022-06-01 12:00:00,         0.010320,         0.042979,         0.133186
1654171200.000,2022-06-02 12:00:00,         0.012072,         0.040896,         0.147628
1654257600.000,2022-06-03 12:00:00,         0.007690,         0.038302,         0.130693
1654344000.000,2022-06-04 12:00:00,         0.012813,         0.041811,         0.135664
1654430400.000,2022-06-05 12:00:00,         0.008313,         0.036980,         0.152317
1654516800.000,2022-06-06 12:00:00,         0.009404,         0.038947,         0.139702
1654603200.000,2022-06-07 12:00:00,         0.012176,         0.041708,         0.147412
1654689600.000,2022-06-08 12:00:00,         0.012694,         0.040822,         0.151846
1654776000.000,2022-06-09 12:00:00,         0.010229,         0.039670,         0.146629
1654862400.000,2022-06-10 12:00:00,         0.012211,         0.038425,         0.130465
1654948800.000,2022-06-11 12:00:00,         0.014928,         0.044124,         0.130672
1655035200.000,2022-06-12 12:00:00,         0.014856,         0.036273,         0.142171
1655121600.000,2022-06-13 12:00:00,         0.009783,         0.041268,         0.133290
1655208000.000,2022-06-14 12:00:00,         0.011103,         0.041698,         0.146517
1655294400.000,2022-06-15 12:00:00,         0.013840,         0.038821,         0.133295
1655380800.000,2022-06-16 12:00:00,         0.008000,         0.040948,         0.123680
1655467200.000,2022-06-17 12:00:00,         0.008912,         0.036545,         0.133298
1655553600.000,2022-06-18 12:00:00,         0.010426,         0.035652,         0.136860
1655726400.000,2022-06-20 12:00:00,         0.010789,         0.033811,         0.143374
1655812800.000,2022-06-21 12:00:00,         0.014810,         0.040188,         0.148398
1655899200.000,2022-06-22 12:00:00,         0.015745,         0.041857,         0.145187
1655985600.000,2022-06-23 12:00:00,         0.016269,         0.042200,         0.124947
1656072000.000,2022-06-24 12:00:00,         0.011546,         0.035974,         0.142885
1656158400.000,2022-06-25 12:00:00,         0.010647,         0.036707,         0.155031
1656244800.000,2022-06-26 12:00:00,         0.008831,         0.035146,         0.142984
1656331200.000,2022-06-27 12:00:00,         0.008259,         0.037383,         0.137167
1656417600.000,2022-06-28 12:00:00,         0.012892,         0.042443,         0.124778
1656504000.000,2022-06-29 12:00:00,         0.009419,         0.037550,         0.115590
1656590400.000,2022-06-30 12:00:00,         0.016100,         0.040563,         0.143230
1656676800.000,2022-07-01 12:00:00,         0.017160,         0.044016,         0.151995
1656763200.000,2022-07-02 12:00:00,         0.010335,         0.037028,         0.155668
1656849600.000,2022-07-03 12:00:00,         0.012864,         0.037239,         0.139974
1656936000.000,2022-07-04 12:00:00,         0.016236,         0.046495,         0.135512
1657022400.000,2022-07-05 12:00:00,         0.013398,         0.041437,         0.125949
1657108800.000,2022-07-06 12:00:00,         0.011208,         0.044568,         0.126937
1657195200.000,2022-07-07 12:00:00,         0.009446,         0.038653,         0.151736
1657281600.000,2022-07-08 12:00:00,         0.021909,         0.048634,         0.166346
1657454400.000,2022-07-10 12:00:00,         0.018038,         0.042571,         0.142028
1657540800.000,2022-07-11 12:00:00,         0.014494,         0.043136,         0.137618
1657627200.000,2022-07-12 12:00:00,         0.010847,         0.038072,         0.137330
1657713600.000,2022-07-13 12:00:00,         0.012494,         0.035958,         0.139843
1657800000.000,2022-07-14 12:00:00,         0.010994,         0.038327,         0.124393
1657886400.000,2022-07-15 12:00:00,         0.013747,         0.044462,         0.130331
1657972800.000,2022-07-16 12:00:00,         0.015521,         0.041510,         0.150731
1658059200.000,2022-07-17 12:00:00,         0.018320,         0.041213,         0.150862
1658145600.000,2022-07-18 12:00:00,         0.020498,         0.047089,         0.152699
1658232000.000,2022-07-19 12:00:00,         0.019356,         0.047357,         0.175449
1658318400.000,2022-07-20 12:00:00,         0.020692,         0.044825,         0.158856
1658404800.000,2022-07-21 12:00:00,         0.013696,         0.038337,         0.145166
1658577600.000,2022-07-23 12:00:00,         0.016197,         0.040914,         0.170792
1658664000.000,2022-07-24 12:00:00,         0.019925,         0.040156,         0.166218
1658750400.000,2022-07-25 12:00:00,         0.015410,         0.039166,         0.144219
1658836800.000,2022-07-26 12:00:00,         0.017778,         0.044028,         0.139521
1658923200.000,2022-07-27 12:00:00,         0.017980,         0.046279,         0.158836
1659009600.000,2022-07-28 12:00:00,         0.015545,         0.035561,         0.166289
1659096000.000,2022-07-29 12:00:00,         0.018196,         0.033285,         0.166498
1659182400.000,2022-07-30 12:00:00,         0.016439,         0.037751,         0.166539
1659355200.000,2022-08-01 12:00:00,         0.019995,         0.044106,         0.162309
1659441600.000,2022-08-02 12:00:00,         0.018867,         0.034919,         0.170982
1659528000.000,2022-08-03 12:00:00,         0.022190,         0.039461,         0.163171
1659614400.000,2022-08-04 12:00:00,         0.013831,         0.035078,         0.178474
1659700800.000,2022-08-05 12:00:00,         0.016910,         0.028277,         0.181630
1659787200.000,2022-08-06 12:00:00,         0.016689,         0.034378,         0.150189
1659873600.000,2022-08-07 12:00:00,         0.016705,         0.037590,         0.163674
1659960000.000,2022-08-08 12:00:00,         0.020763,         0.041048,         0.166591
1660046400.000,2022-08-09 12:00:00,         0.021398,         0.043652,         0.162160
1660132800.000,2022-08-10 12:00:00,         0.017954,         0.047716,         0.173876
1660219200.000,2022-08-11 12:00:00,         0.021496,         0.047754,         0.161934
1660305600.000,2022-08-12 12:00:00,         0.018193,         0.043242,         0.161074
1660392000.000,2022-08-13 12:00:00,         0.015549,         0.036974,         0.171909
1660478400.000,2022-08-14 12:00:00,         0.017869,         0.038142,         0.178998
1660564800.000,2022-08-15 12:00:00,         0.018618,         0.036562,         0.180220
1660651200.000,2022-08-16 12:00:00,         0.016093,         0.036732,         0.167443
1660737600.000,2022-08-17 12:00:00,         0.012261,         0.034795,         0.164093
1660824000.000,2022-08-18 12:00:00,         0.015661,         0.037912,         0.174181
1660910400.000,2022-08-19 12:00:00,         0.019109,         0.038562,         0.178140
1660996800.000,2022-08-20 12:00:00,         0.017885,         0.042005,         0.174916
1661083200.000,2022-08-21 12:00:00,         0.016237,         0.037146,         0.176394
1661169600.000,2022-08-22 12:00:00,         0.016663,         0.035541,         0.189504
1661256000.000,2022-08-23 12:00:00,         0.019702,         0.031746,         0.197760
1661342400.000,2022-08-24 12:00:00,         0.013798,         0.036300,         0.190542
1661428800.000,2022-08-25 12:00:00,         0.016029,         0.037766,         0.174315
1661515200.000,2022-08-26 12:00:00,         0.019172,         0.038092,         0.178727
1661601600.000,2022-08-27 12:00:00,         0.025168,         0.042834,         0.193249
1661688000.000,2022-08-28 12:00:00,         0.021590,         0.039444,         0.190360
1661774400.000,2022-08-29 12:00:00,         0.019769,         0.039639,         0.187286
1661860800.000,2022-08-30 12:00:00,         0.022527,         0.037536,         0.201599
1661947200.000,2022-08-31 12:00:00,         0.019215,         0.040386,         0.190429
1662033600.000,2022-09-01 12:00:00,         0.022965,         0.041759,         0.180155
1662120000.000,2022-09-02 12:00:00,         0.023476,         0.042569,         0.205469
1662206400.000,2022-09-03 12:00:00,         0.025178,         0.042864,         0.196646
1662292800.000,2022-09-04 12:00:00,         0.022713,         0.044498,         0.198451
1662379200.000,2022-09-05 12:00:00,         0.019677,         0.041404,         0.184809
1662465600.000,2022-09-06 12:00:00,         0.024914,         0.042878,         0.196864
1662552000.000,2022-09-07 12:00:00,         0.026339,         0.046146,         0.190212
1662638400.000,2022-09-08 12:00:00,         0.019049,         0.041015,         0.208723
1662724800.000,2022-09-09 12:00:00,         0.024907,         0.039413,         0.197117
1662811200.000,2022-09-10 12:00:00,         0.023479,         0.039667,         0.177705
1662897600.000,2022-09-11 12:00:00,         0.022527,         0.035108,         0.185928
1662984000.000,2022-09-12 12:00:00,         0.020722,         0.038329,         0.192316
1663070400.000,2022-09-13 12:00:00,         0.019625,         0.037283,         0.200291
1663156800.000,2022-09-14 12:00:00,         0.017844,         0.038971,         0.195453
1663243200.000,2022-09-15 12:00:00,         0.018890,         0.035879,         0.196174
1663329600.000,2022-09-16 12:00:00,         0.020724,         0.037200,         0.194265
1663416000.000,2022-09-17 12:00:00,         0.020133,         0.037488,         0.199186
1663502400.000,2022-09-18 12:00:00,         0.018485,         0.038878,         0.193662
1663588800.000,2022-09-19 12:00:00,         0.018488,         0.039448,         0.180961
1663675200.000,2022-09-20 12:00:00,         0.019781,         0.039429,         0.174515
1663761600.000,2022-09-21 12:00:00,         0.022356,         0.037543,         0.171676
1663848000.000,2022-09-22 12:00:00,         0.020896,         0.035547,         0.176111
1663934400.000,2022-09-23 12:00:00,         0.024537,         0.033803,         0.184588
1664020800.000,2022-09-24 12:00:00,         0.023654,         0.037046,         0.193319
1664193600.000,2022-09-26 12:00:00,         0.024028,         0.035603,         0.201558
1664280000.000,2022-09-27 12:00:00,         0.022912,         0.036735,         0.200683
1664366400.000,2022-09-28 12:00:00,         0.025506,         0.037614,         0.179372
1664452800.000,2022-09-29 12:00:00,         0.025964,         0.042753,         0.184884
1664539200.000,2022-09-30 12:00:00,         0.026355,         0.035348,         0.199264
1664625600.000,2022-10-01 12:00:00,         0.024774,         0.039310,         0.190640
1664712000.000,2022-10-02 12:00:00,         0.024034,         0.036867,         0.194472
1664798400.000,2022-10-03 12:00:00,         0.025279,         0.038102,         0.211977
1664884800.000,2022-10-04 12:00:00,         0.019444,         0.038261,         0.210649
1664971200.000,2022-10-05 12:00:00,         0.026731,         0.035778,         0.206405
1665057600.000,2022-10-06 12:00:00,         0.024487,         0.034748,         0.201981
1665144000.000,2022-10-07 12:00:00,         0.024410,         0.033831,         0.213822
1665230400.000,2022-10-08 12:00:00,         0.030094,         0.032256,         0.216304
1665316800.000,2022-10-09 12:00:00,         0.025772,         0.032519,         0.217784
1665403200.000,2022-10-10 12:00:00,         0.023596,         0.032305,         0.218441
1665489600.000,2022-10-11 12:00:00,         0.027776,         0.035151,         0.223945
1665576000.000,2022-10-12 12:00:00,         0.027811,         0.040407,         0.222290
1665662400.000,2022-10-13 12:00:00,         0.028148,         0.035447,         0.221254
1665748800.000,2022-10-14 12:00:00,         0.028619,         0.039642,         0.217758
1665835200.000,2022-10-15 12:00:00,         0.026281,         0.040596,         0.223875
1665921600.000,2022-10-16 12:00:00,         0.024858,         0.037897,         0.203224
1666008000.000,2022-10-17 12:00:00,         0.025718,         0.036769,         0.217705
1666094400.000,2022-10-18 12:00:00,         0.029248,         0.038975,         0.226089
1666180800.000,2022-10-19 12:00:00,         0.031219,         0.041550,         0.231296
1666267200.000,2022-10-20 12:00:00,         0.026644,         0.038057,         0.223965
1666353600.000,2022-10-21 12:00:00,         0.029412,         0.035926,         0.211141
1666440000.000,2022-10-22 12:00:00,         0.028069,         0.040594,         0.212046
1666526400.000,2022-10-23 12:00:00,         0.028386,         0.039349,         0.214207
1666612800.000,2022-10-24 12:00:00,         0.027727,         0.040132,         0.213243
1666699200.000,2022-10-25 12:00:00,         0.030162,         0.035045,         0.213416
1666785600.000,2022-10-26 12:00:00,         0.023532,         0.039498,         0.198652
1666872000.000,2022-10-27 12:00:00,         0.026142,         0.042579,         0.214817
1666958400.000,2022-10-28 12:00:00,         0.031477,         0.046525,         0.207460
1667044800.000,2022-10-29 12:00:00,         0.027703,         0.043977,         0.219403
1667217600.000,2022-10-31 12:00:00,         0.031468,         0.046037,         0.215316
1667304000.000,2022-11-01 12:00:00,         0.031260,         0.045359,         0.237859
1667390400.000,2022-11-02 12:00:00,         0.032296,         0.045244,         0.239137
1667563200.000,2022-11-04 12:00:00,         0.029186,         0.039943,         0.222013
1667649600.000,2022-11-05 12:00:00,         0.033569,         0.046248,         0.219022
1667736000.000,2022-11-06 12:00:00,         0.033639,         0.045773,         0.213759
1667822400.000,2022-11-07 12:00:00,         0.034494,         0.040795,         0.210992
1667908800.000,2022-11-08 12:00:00,         0.037634,         0.045494,         0.220584
1667995200.000,2022-11-09 12:00:00,         0.034337,         0.042666,         0.214839
1668081600.000,2022-11-10 12:00:00,         0.031885,         0.042459,         0.236244
1668168000.000,2022-11-11 12:00:00,         0.036683,         0.048195,         0.248714
1668254400.000,2022-11-12 12:00:00,         0.032931,         0.043715,         0.236064
1668340800.000,2022-11-13 12:00:00,         0.039486,         0.048547,         0.235018
1668427200.000,2022-11-14 12:00:00,         0.033095,         0.051083,         0.243552
1668513600.000,2022-11-15 12:00:00,         0.036318,         0.052474,         0.245545
1668600000.000,2022-11-16 12:00:00,         0.034447,         0.046619,         0.220974
1668686400.000,2022-11-17 12:00:00,         0.029955,         0.039914,         0.233840
1668772800.000,2022-11-18 12:00:00,         0.036158,         0.042854,         0.224096
1668859200.000,2022-11-19 12:00:00,         0.032596,         0.045270,         0.243569
1668945600.000,2022-11-20 12:00:00,         0.033340,         0.041500,         0.219812
1669032000.000,2022-11-21 12:00:00,         0.029973,         0.042121,         0.232288
1669118400.000,2022-11-22 12:00:00,         0.028959,         0.035730,         0.215165
1669204800.000,2022-11-23 12:00:00,         0.031413,         0.041294,         0.242213
1669291200.000,2022-11-24 12:00:00,         0.034552,         0.041984,         0.246067
1669377600.000,2022-11-25 12:00:00,         0.034511,         0.041156,         0.233645
1669464000.000,2022-11-26 12:00:00,         0.032472,         0.043859,         0.257386
1669636800.000,2022-11-28 12:00:00,         0.028434,         0.038973,         0.238602
1669723200.000,2022-11-29 12:00:00,         0.030609,         0.037847,         0.260002
1669809600.000,2022-11-30 12:00:00,         0.027408,         0.037027,         0.251939
1669896000.000,2022-12-01 12:00:00,         0.028556,         0.043395,         0.242115
1669982400.000,2022-12-02 12:00:00,         0.024976,         0.042123,         0.241774
1670068800.000,2022-12-03 12:00:00,         0.025556,         0.044002,         0.245724
1670155200.000,2022-12-04 12:00:00,         0.023053,         0.043060,         0.251661
1670241600.000,2022-12-05 12:00:00,         0.020728,         0.039437,         0.239946
1670328000.000,2022-12-06 12:00:00,         0.025862,         0.043725,         0.256912
1670414400.000,2022-12-07 12:00:00,         0.025335,         0.047385,         0.242374
1670500800.000,2022-12-08 12:00:00,         0.024464,         0.045711,         0.248266
1670587200.000,2022-12-09 12:00:00,         0.028909,         0.045037,         0.266603
1670673600.000,2022-12-10 12:00:00,         0.028899,         0.051961,         0.270369
1670846400.000,2022-12-12 12:00:00,         0.023372,         0.046536,         0.263939
1670932800.000,2022-12-13 12:00:00,         0.027747,         0.047289,         0.266207
1671019200.000,2022-12-14 12:00:00,         0.026448,         0.051707,         0.238857
1671105600.000,2022-12-15 12:00:00,         0.022521,         0.042723,         0.254557
1671192000.000,2022-12-16 12:00:00,         0.024445,         0.042098,         0.271374
1671278400.000,2022-12-17 12:00:00,         0.023954,         0.039782,         0.251661
1671364800.000,2022-12-18 12:00:00,         0.021728,         0.041759,         0.270820
1671451200.000,2022-12-19 12:00:00,         0.023663,         0.047073,         0.265776
1671537600.000,2022-12-20 12:00:00,         0.013573,         0.054223,         0.269497
1671624000.000,2022-12-21 12:00:00,         0.016034,         0.053379,         0.249899
1671710400.000,2022-12-22 12:00:00,         0.023144,         0.042298,         0.273826
1671796800.000,2022-12-23 12:00:00,         0.025767,         0.046523,         0.279671
1671883200.000,2022-12-24 12:00:00,         0.024636,         0.043257,         0.273255
1671969600.000,2022-12-25 12:00:00,         0.028244,         0.046850,         0.283096
1672056000.000,2022-12-26 12:00:00,         0.027701,         0.047556,         0.280061
1672142400.000,2022-12-27 12:00:00,         0.030215,         0.050734,         0.277275
1672228800.000,2022-12-28 12:00:00,         0.031142,         0.051235,         0.273804
1672315200.000,2022-12-29 12:00:00,         0.026671,         0.048228,         0.287598
1672401600.000,2022-12-30 12:00:00,         0.026211,         0.049095,         0.287927
1672488000.000,2022-12-31 12:00:00,         0.029011,         0.050674,         0.295315
1672574400.000,2023-01-01 12:00:00,         0.032287,         0.052318,         0.299924
1672660800.000,2023-01-02 12:00:00,         0.027868,         0.049516,         0.296599
1672747200.000,2023-01-03 12:00:00,         0.028133,         0.050172,         0.304463
1672833600.000,2023-01-04 12:00:00,         0.028135,         0.053721,         0.296831
1672920000.000,2023-01-05 12:00:00,         0.030241,         0.052353,         0.308526
1673006400.000,2023-01-06 12:00:00,         0.080508,         0.070619,         0.283316
1673092800.000,2023-01-07 12:00:00,         0.077084,         0.064924,         0.259605
1673179200.000,2023-01-08 12:00:00,         0.080241,         0.057271,         0.250500
1673265600.000,2023-01-09 12:00:00,         0.074905,         0.056793,         0.263851
1673352000.000,2023-01-10 12:00:00,         0.077261,         0.053071,         0.269970
1673438400.000,2023-01-11 12:00:00,         0.071850,         0.056499,         0.257959
1673524800.000,2023-01-12 12:00:00,         0.071511,         0.056859,         0.256016
1673611200.000,2023-01-13 12:00:00,         0.072843,         0.056983,         0.269716
1673697600.000,2023-01-14 12:00:00,         0.071722,         0.057701,         0.264496
1673784000.000,2023-01-15 12:00:00,         0.071298,         0.057323,         0.271115
1673870400.000,2023-01-16 12:00:00,         0.072673,         0.059284,         0.264478
1673956800.000,2023-01-17 12:00:00,         0.070292,         0.055346,         0.255493
1674043200.000,2023-01-18 12:00:00,         0.073877,         0.055228,         0.260836
1674129600.000,2023-01-19 12:00:00,         0.073254,         0.054263,         0.252907
1674216000.000,2023-01-20 12:00:00,         0.072717,         0.046237,         0.238636
1674302400.000,2023-01-21 12:00:00,         0.075367,         0.046345,         0.253924
1674388800.000,2023-01-22 12:00:00,         0.068568,         0.054675,         0.247499
1674475200.000,2023-01-23 12:00:00,         0.069931,         0.058296,         0.258271
1674561600.000,2023-01-24 12:00:00,         0.070402,         0.056773,         0.245535
1674648000.000,2023-01-25 12:00:00,         0.075509,         0.057731,         0.254338
1674734400.000,2023-01-26 12:00:00,         0.070114,         0.056372,         0.257448
1674820800.000,2023-01-27 12:00:00,         0.068946,         0.056798,         0.249003
1674907200.000,2023-01-28 12:00:00,         0.069406,         0.057081,         0.249569
1674993600.000,2023-01-29 12:00:00,         0.067803,         0.056322,         0.247737
1675080000.000,2023-01-30 12:00:00,         0.066864,         0.055954,         0.243008
1675166400.000,2023-01-31 12:00:00,         0.064368,         0.055105,         0.244126
1675252800.000,2023-02-01 12:00:00,         0.062897,         0.051759,         0.243413
1675339200.000,2023-02-02 12:00:00,         0.063714,         0.053940,         0.241262
1675425600.000,2023-02-03 12:00:00,         0.064818,         0.055272,         0.252574
1675512000.000,2023-02-04 12:00:00,         0.070768,         0.059446,         0.225281
1675598400.000,2023-02-05 12:00:00,         0.067710,         0.057241,         0.239776
1675684800.000,2023-02-06 12:00:00,         0.069666,         0.053105,         0.255671
1675771200.000,2023-02-07 12:00:00,         0.067567,         0.058096,         0.256404
1675857600.000,2023-02-08 12:00:00,         0.069358,         0.059952,         0.241918
1675944000.000,2023-02-09 12:00:00,         0.067186,         0.054462,         0.245022
1676030400.000,2023-02-10 12:00:00,         0.065147,         0.050709,         0.240366
1676116800.000,2023-02-11 12:00:00,         0.068663,         0.053705,         0.250760
1676203200.000,2023-02-12 12:00:00,         0.064361,         0.055505,         0.262153
1676289600.000,2023-02-13 12:00:00,         0.067385,         0.057633,         0.250811
1676376000.000,2023-02-14 12:00:00,         0.068156,         0.055316,         0.253898
1676462400.000,2023-02-15 12:00:00,         0.058964,         0.053225,         0.264245
1676548800.000,2023-02-16 12:00:00,         0.066397,         0.051580,         0.264698
1676635200.000,2023-02-17 12:00:00,         0.067994,         0.053973,         0.257402
1676721600.000,2023-02-18 12:00:00,         0.060146,         0.054058,         0.237849
1676808000.000,2023-02-19 12:00:00,         0.063335,         0.054138,         0.242034
1676894400.000,2023-02-20 12:00:00,         0.067222,         0.053689,         0.241003
1676980800.000,2023-02-21 12:00:00,         0.070913,         0.052625,         0.247617
1677067200.000,2023-02-22 12:00:00,         0.070843,         0.055601,         0.249109
1677153600.000,2023-02-23 12:00:00,         0.068267,         0.054200,         0.240490
1677240000.000,2023-02-24 12:00:00,         0.067842,         0.057587,         0.257677
1677412800.000,2023-02-26 12:00:00,         0.074345,         0.057228,         0.251183
1677499200.000,2023-02-27 12:00:00,         0.071483,         0.057402,         0.260351
1677585600.000,2023-02-28 12:00:00,         0.067269,         0.054448,         0.273633
1677672000.000,2023-03-01 12:00:00,         0.070661,         0.058305,         0.270059
1677758400.000,2023-03-02 12:00:00,         0.073861,         0.053614,         0.260671
1677844800.000,2023-03-03 12:00:00,         0.074775,         0.056552,         0.260095
1677931200.000,2023-03-04 12:00:00,         0.071583,         0.056599,         0.254396
1678017600.000,2023-03-05 12:00:00,         0.069931,         0.056791,         0.285678
1678104000.000,2023-03-06 12:00:00,         0.066242,         0.057198,         0.289245
1678190400.000,2023-03-07 12:00:00,         0.067479,         0.056899,         0.290902
1678276800.000,2023-03-08 12:00:00,         0.067498,         0.053662,         0.280911
1678363200.000,2023-03-09 12:00:00,         0.073422,         0.056342,         0.317537
1678449600.000,2023-03-10 12:00:00,         0.073614,         0.055996,         0.295096
1678536000.000,2023-03-11 12:00:00,         0.078809,         0.058070,         0.325182
1678622400.000,2023-03-12 12:00:00,         0.084695,         0.045936,         0.322771
1678708800.000,2023-03-13 12:00:00,         0.089628,         0.047565,         0.310933
1678795200.000,2023-03-14 12:00:00,         0.082121,         0.045684,         0.314653
1678881600.000,2023-03-15 12:00:00,         0.085996,         0.046906,         0.324642
1678968000.000,2023-03-16 12:00:00,         0.091053,         0.049920,         0.327752
1679054400.000,2023-03-17 12:00:00,         0.091194,         0.051723,         0.342843
1679140800.000,2023-03-18 12:00:00,         0.092470,         0.051915,         0.341354
1679227200.000,2023-03-19 12:00:00,         0.092593,         0.050271,         0.346033
1679313600.000,2023-03-20 12:00:00,         0.092299,         0.051328,         0.340247
1679400000.000,2023-03-21 12:00:00,         0.090560,         0.053451,         0.334007
1679486400.000,2023-03-22 12:00:00,         0.096317,         0.050585,         0.345379
1679572800.000,2023-03-23 12:00:00,         0.093619,         0.052772,         0.330172
1679659200.000,2023-03-24 12:00:00,         0.089066,         0.053221,         0.326101
1679745600.000,2023-03-25 12:00:00,         0.091904,         0.053493,         0.339446
1679832000.000,2023-03-26 12:00:00,         0.091263,         0.057663,         0.338111
1679918400.000,2023-03-27 12:00:00,         0.090041,         0.057900,         0.352273
1680004800.000,2023-03-28 12:00:00,         0.091691,         0.053391,         0.350784
1680091200.000,2023-03-29 12:00:00,         0.095568,         0.052790,         0.360325
1680177600.000,2023-03-30 12:00:00,         0.094300,         0.053366,         0.351222
1680264000.000,2023-03-31 12:00:00,         0.090868,         0.057361,         0.349840
1680350400.000,2023-04-01 12:00:00,         0.091056,         0.054785,         0.346947
1680523200.000,2023-04-03 12:00:00,         0.091879,         0.056705,         0.362208
1680609600.000,2023-04-04 12:00:00,         0.093432,         0.058306,         0.341678
1680696000.000,2023-04-05 12:00:00,         0.098909,         0.056675,         0.337485
1680782400.000,2023-04-06 12:00:00,         0.093478,         0.062952,         0.339298
1680868800.000,2023-04-07 12:00:00,         0.093358,         0.058724,         0.331884
1680955200.000,2023-04-08 12:00:00,         0.093708,         0.056538,         0.343683
1681041600.000,2023-04-09 12:00:00,         0.092481,         0.060706,         0.332987
1681128000.000,2023-04-10 12:00:00,         0.096756,         0.065187,         0.321952
1681214400.000,2023-04-11 12:00:00,         0.091754,         0.058374,         0.336189
1681300800.000,2023-04-12 12:00:00,         0.095535,         0.058149,         0.335545
1681387200.000,2023-04-13 12:00:00,         0.091419,         0.059645,         0.357751
1681473600.000,2023-04-14 12:00:00,         0.096424,         0.062455,         0.352745
1681560000.000,2023-04-15 12:00:00,         0.094022,         0.062221,         0.355918
1681646400.000,2023-04-16 12:00:00,         0.095522,         0.060601,         0.384740
1681732800.000,2023-04-17 12:00:00,         0.099505,         0.062804,         0.384991
1681819200.000,2023-04-18 12:00:00,         0.102154,         0.056693,         0.373608
1681905600.000,2023-04-19 12:00:00,         0.095164,         0.059041,         0.371911
1681992000.000,2023-04-20 12:00:00,         0.097208,         0.062421,         0.375385
1682078400.000,2023-04-21 12:00:00,         0.095436,         0.062025,         0.376719
1682164800.000,2023-04-22 12:00:00,         0.096791,         0.063007,         0.367388
1682251200.000,2023-04-23 12:00:00,         0.095872,         0.061224,         0.378345
1682337600.000,2023-04-24 12:00:00,         0.096893,         0.059023,         0.380487
1682424000.000,2023-04-25 12:00:00,         0.099843,         0.062983,         0.378876
1682510400.000,2023-04-26 12:00:00,         0.101457,         0.066154,         0.389568
1682596800.000,2023-04-27 12:00:00,         0.099724,         0.065007,         0.394107
1682683200.000,2023-04-28 12:00:00,         0.102217,         0.064431,         0.410897
1682769600.000,2023-04-29 12:00:00,         0.099918,         0.065919,         0.405070
1682856000.000,2023-04-30 12:00:00,         0.106049,         0.075969,         0.391676
1682942400.000,2023-05-01 12:00:00,         0.101283,         0.072814,         0.398331
1683028800.000,2023-05-02 12:00:00,         0.106486,         0.066052,         0.402121
1683115200.000,2023-05-03 12:00:00,         0.103332,         0.069188,         0.415775
