#reqtime=1732320291.908,2024-11-23 00:04:51.908,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=361&dataTypes.0=1123.8055172311142&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,CNPK_east,CNPK_north,CNPK_up
1622376000.000,2021-05-30 12:00:00,         0.563029,        -0.213974,        -0.349133
1622462400.000,2021-05-31 12:00:00,         0.560852,        -0.216277,        -0.354128
1622548800.000,2021-06-01 12:00:00,         0.566302,        -0.214195,        -0.353282
1622635200.000,2021-06-02 12:00:00,         0.563048,        -0.213758,        -0.337635
1622721600.000,2021-06-03 12:00:00,         0.563357,        -0.214538,        -0.340036
1622808000.000,2021-06-04 12:00:00,         0.560422,        -0.216041,        -0.340621
1622894400.000,2021-06-05 12:00:00,         0.562983,        -0.214643,        -0.344281
1622980800.000,2021-06-06 12:00:00,         0.563041,        -0.217365,        -0.333908
1623067200.000,2021-06-07 12:00:00,         0.561678,        -0.215381,        -0.339744
1623153600.000,2021-06-08 12:00:00,         0.560881,        -0.215876,        -0.339416
1623240000.000,2021-06-09 12:00:00,         0.560670,        -0.220969,        -0.329647
1623326400.000,2021-06-10 12:00:00,         0.555572,        -0.219252,        -0.348563
1623412800.000,2021-06-11 12:00:00,         0.561291,        -0.218415,        -0.335392
1623499200.000,2021-06-12 12:00:00,         0.560945,        -0.216947,        -0.335479
1623585600.000,2021-06-13 12:00:00,         0.559569,        -0.215697,        -0.348122
1623672000.000,2021-06-14 12:00:00,         0.558892,        -0.215380,        -0.353775
1623758400.000,2021-06-15 12:00:00,         0.557869,        -0.216292,        -0.344257
1623844800.000,2021-06-16 12:00:00,         0.556909,        -0.217552,        -0.338623
1623931200.000,2021-06-17 12:00:00,         0.558553,        -0.215069,        -0.343335
1624017600.000,2021-06-18 12:00:00,         0.559449,        -0.217507,        -0.331716
1624104000.000,2021-06-19 12:00:00,         0.559823,        -0.214551,        -0.327568
1624190400.000,2021-06-20 12:00:00,         0.558840,        -0.215518,        -0.329643
1624276800.000,2021-06-21 12:00:00,         0.558159,        -0.216946,        -0.334178
1624363200.000,2021-06-22 12:00:00,         0.556295,        -0.214404,        -0.341277
1624449600.000,2021-06-23 12:00:00,         0.556418,        -0.219018,        -0.332397
1624536000.000,2021-06-24 12:00:00,         0.557055,        -0.218729,        -0.333490
1624622400.000,2021-06-25 12:00:00,         0.556244,        -0.214590,        -0.338235
1624708800.000,2021-06-26 12:00:00,         0.557012,        -0.214314,        -0.339781
1624795200.000,2021-06-27 12:00:00,         0.556053,        -0.216154,        -0.329621
1624881600.000,2021-06-28 12:00:00,         0.554818,        -0.215640,        -0.339795
1624968000.000,2021-06-29 12:00:00,         0.557938,        -0.216771,        -0.334603
1625054400.000,2021-06-30 12:00:00,         0.556482,        -0.218267,        -0.335849
1625140800.000,2021-07-01 12:00:00,         0.558151,        -0.215133,        -0.345121
1625227200.000,2021-07-02 12:00:00,         0.556193,        -0.218556,        -0.323359
1625313600.000,2021-07-03 12:00:00,         0.550275,        -0.221236,        -0.325752
1625400000.000,2021-07-04 12:00:00,         0.556935,        -0.220959,        -0.328103
1625486400.000,2021-07-05 12:00:00,         0.551915,        -0.220345,        -0.339317
1625572800.000,2021-07-06 12:00:00,         0.554080,        -0.222038,        -0.328835
1625659200.000,2021-07-07 12:00:00,         0.554762,        -0.218399,        -0.339522
1625745600.000,2021-07-08 12:00:00,         0.548468,        -0.218831,        -0.344396
1625832000.000,2021-07-09 12:00:00,         0.554986,        -0.220290,        -0.326329
1625918400.000,2021-07-10 12:00:00,         0.551883,        -0.217471,        -0.334053
1626004800.000,2021-07-11 12:00:00,         0.550723,        -0.218977,        -0.324678
1626091200.000,2021-07-12 12:00:00,         0.550962,        -0.216916,        -0.333329
1626177600.000,2021-07-13 12:00:00,         0.551471,        -0.215857,        -0.322068
1626264000.000,2021-07-14 12:00:00,         0.549005,        -0.216881,        -0.317686
1626350400.000,2021-07-15 12:00:00,         0.548335,        -0.220566,        -0.339943
1626436800.000,2021-07-16 12:00:00,         0.547882,        -0.216840,        -0.321455
1626523200.000,2021-07-17 12:00:00,         0.548300,        -0.222132,        -0.346963
1626609600.000,2021-07-18 12:00:00,         0.549881,        -0.223530,        -0.323190
1626696000.000,2021-07-19 12:00:00,         0.546701,        -0.225543,        -0.330263
1626782400.000,2021-07-20 12:00:00,         0.543749,        -0.228105,        -0.329216
1626868800.000,2021-07-21 12:00:00,         0.543662,        -0.222608,        -0.346627
1626955200.000,2021-07-22 12:00:00,         0.545544,        -0.223422,        -0.315584
1627041600.000,2021-07-23 12:00:00,         0.544390,        -0.223831,        -0.325227
1627128000.000,2021-07-24 12:00:00,         0.544188,        -0.222017,        -0.334983
1627214400.000,2021-07-25 12:00:00,         0.543254,        -0.225436,        -0.315837
1627300800.000,2021-07-26 12:00:00,         0.545574,        -0.222723,        -0.330375
1627473600.000,2021-07-28 12:00:00,         0.543255,        -0.221181,        -0.342949
1627560000.000,2021-07-29 12:00:00,         0.545343,        -0.218051,        -0.324469
1627646400.000,2021-07-30 12:00:00,         0.542555,        -0.218450,        -0.336757
1627732800.000,2021-07-31 12:00:00,         0.537879,        -0.228018,        -0.320902
1627819200.000,2021-08-01 12:00:00,         0.540919,        -0.222476,        -0.301074
1627905600.000,2021-08-02 12:00:00,         0.543399,        -0.224396,        -0.314379
1627992000.000,2021-08-03 12:00:00,         0.542343,        -0.222446,        -0.323407
1628078400.000,2021-08-04 12:00:00,         0.543412,        -0.221649,        -0.327672
1628164800.000,2021-08-05 12:00:00,         0.541526,        -0.220325,        -0.320621
1628251200.000,2021-08-06 12:00:00,         0.538418,        -0.231631,        -0.323733
1628337600.000,2021-08-07 12:00:00,         0.537068,        -0.222895,        -0.313866
1628424000.000,2021-08-08 12:00:00,         0.539987,        -0.218966,        -0.328673
1628510400.000,2021-08-09 12:00:00,         0.538786,        -0.218569,        -0.316771
1628596800.000,2021-08-10 12:00:00,         0.543295,        -0.222105,        -0.322565
1628683200.000,2021-08-11 12:00:00,         0.538187,        -0.216600,        -0.296623
1628769600.000,2021-08-12 12:00:00,         0.541680,        -0.219101,        -0.331009
1628856000.000,2021-08-13 12:00:00,         0.534744,        -0.221583,        -0.314774
1628942400.000,2021-08-14 12:00:00,         0.534500,        -0.227275,        -0.310837
1629028800.000,2021-08-15 12:00:00,         0.535800,        -0.224646,        -0.306304
1629115200.000,2021-08-16 12:00:00,         0.536471,        -0.220523,        -0.343103
1629201600.000,2021-08-17 12:00:00,         0.534840,        -0.220682,        -0.317203
1629288000.000,2021-08-18 12:00:00,         0.533881,        -0.219523,        -0.331254
1629374400.000,2021-08-19 12:00:00,         0.532974,        -0.225712,        -0.318115
1629460800.000,2021-08-20 12:00:00,         0.535221,        -0.222006,        -0.314309
1629547200.000,2021-08-21 12:00:00,         0.535490,        -0.223550,        -0.329775
1629633600.000,2021-08-22 12:00:00,         0.531339,        -0.221493,        -0.325211
1629720000.000,2021-08-23 12:00:00,         0.533838,        -0.217383,        -0.318126
1629806400.000,2021-08-24 12:00:00,         0.520826,        -0.219268,        -0.309589
1629892800.000,2021-08-25 12:00:00,         0.484574,        -0.216643,        -0.284804
1629979200.000,2021-08-26 12:00:00,         0.480599,        -0.208014,        -0.261609
1630065600.000,2021-08-27 12:00:00,         0.470912,        -0.203529,        -0.257119
1630152000.000,2021-08-28 12:00:00,         0.452100,        -0.181852,        -0.242324
1630238400.000,2021-08-29 12:00:00,         0.438912,        -0.163181,        -0.222788
1630324800.000,2021-08-30 12:00:00,         0.431141,        -0.156210,        -0.223020
1630411200.000,2021-08-31 12:00:00,         0.428901,        -0.160410,        -0.220289
1630497600.000,2021-09-01 12:00:00,         0.430240,        -0.158357,        -0.218678
1630584000.000,2021-09-02 12:00:00,         0.427979,        -0.158801,        -0.222356
1630670400.000,2021-09-03 12:00:00,         0.428580,        -0.161604,        -0.204123
1630756800.000,2021-09-04 12:00:00,         0.428778,        -0.162702,        -0.200697
1630843200.000,2021-09-05 12:00:00,         0.430687,        -0.157486,        -0.199788
1630929600.000,2021-09-06 12:00:00,         0.427227,        -0.156357,        -0.186621
1631016000.000,2021-09-07 12:00:00,         0.427116,        -0.160552,        -0.204499
1631102400.000,2021-09-08 12:00:00,         0.427022,        -0.158853,        -0.204315
1631188800.000,2021-09-09 12:00:00,         0.430795,        -0.166033,        -0.206621
1631275200.000,2021-09-10 12:00:00,         0.427434,        -0.163578,        -0.206070
1631361600.000,2021-09-11 12:00:00,         0.430861,        -0.160537,        -0.208512
1631448000.000,2021-09-12 12:00:00,         0.432841,        -0.161798,        -0.207357
1631534400.000,2021-09-13 12:00:00,         0.432009,        -0.164237,        -0.218541
1631620800.000,2021-09-14 12:00:00,         0.436807,        -0.165735,        -0.207640
1631707200.000,2021-09-15 12:00:00,         0.437888,        -0.165985,        -0.206979
1631793600.000,2021-09-16 12:00:00,         0.437124,        -0.166465,        -0.206200
1631880000.000,2021-09-17 12:00:00,         0.437766,        -0.168904,        -0.211137
1631966400.000,2021-09-18 12:00:00,         0.438284,        -0.169763,        -0.209058
1632052800.000,2021-09-19 12:00:00,         0.432954,        -0.168892,        -0.212676
1632139200.000,2021-09-20 12:00:00,         0.436948,        -0.167954,        -0.227676
1632225600.000,2021-09-21 12:00:00,         0.437253,        -0.170915,        -0.202737
1632312000.000,2021-09-22 12:00:00,         0.438417,        -0.174152,        -0.214252
1632398400.000,2021-09-23 12:00:00,         0.439475,        -0.173867,        -0.219483
1632484800.000,2021-09-24 12:00:00,         0.438191,        -0.170973,        -0.214705
1632571200.000,2021-09-25 12:00:00,         0.439924,        -0.173894,        -0.207515
1632657600.000,2021-09-26 12:00:00,         0.440946,        -0.173778,        -0.221470
1632744000.000,2021-09-27 12:00:00,         0.440184,        -0.175771,        -0.222426
1632830400.000,2021-09-28 12:00:00,         0.439288,        -0.176518,        -0.224274
1632916800.000,2021-09-29 12:00:00,         0.437958,        -0.175498,        -0.210515
1633003200.000,2021-09-30 12:00:00,         0.432746,        -0.174027,        -0.230583
1633089600.000,2021-10-01 12:00:00,         0.440977,        -0.174310,        -0.210673
1633176000.000,2021-10-02 12:00:00,         0.439877,        -0.174517,        -0.199899
1633262400.000,2021-10-03 12:00:00,         0.439139,        -0.172952,        -0.203548
1633348800.000,2021-10-04 12:00:00,         0.443199,        -0.176687,        -0.217478
1633435200.000,2021-10-05 12:00:00,         0.444931,        -0.170454,        -0.202598
1633521600.000,2021-10-06 12:00:00,         0.444860,        -0.174579,        -0.206186
1633608000.000,2021-10-07 12:00:00,         0.449179,        -0.171656,        -0.227567
1633694400.000,2021-10-08 12:00:00,         0.451306,        -0.174211,        -0.231419
1633780800.000,2021-10-09 12:00:00,         0.452771,        -0.170946,        -0.227077
1633867200.000,2021-10-10 12:00:00,         0.456589,        -0.168870,        -0.236870
1633953600.000,2021-10-11 12:00:00,         0.451862,        -0.175441,        -0.227633
1634040000.000,2021-10-12 12:00:00,         0.461729,        -0.171449,        -0.226525
1634126400.000,2021-10-13 12:00:00,         0.456244,        -0.172982,        -0.221994
1634212800.000,2021-10-14 12:00:00,         0.453406,        -0.173556,        -0.220825
1634299200.000,2021-10-15 12:00:00,         0.458160,        -0.174386,        -0.210765
1634385600.000,2021-10-16 12:00:00,         0.455754,        -0.173088,        -0.217632
1634472000.000,2021-10-17 12:00:00,         0.459191,        -0.173945,        -0.221427
1634558400.000,2021-10-18 12:00:00,         0.458971,        -0.175297,        -0.234496
1634644800.000,2021-10-19 12:00:00,         0.459525,        -0.173089,        -0.238936
1634731200.000,2021-10-20 12:00:00,         0.458829,        -0.170527,        -0.219178
1634817600.000,2021-10-21 12:00:00,         0.456657,        -0.171095,        -0.227415
1634904000.000,2021-10-22 12:00:00,         0.459276,        -0.175006,        -0.236885
1634990400.000,2021-10-23 12:00:00,         0.462583,        -0.172528,        -0.234895
1635076800.000,2021-10-24 12:00:00,         0.461048,        -0.178280,        -0.217267
1635163200.000,2021-10-25 12:00:00,         0.459274,        -0.179426,        -0.229507
1635249600.000,2021-10-26 12:00:00,         0.460472,        -0.176067,        -0.232831
1635336000.000,2021-10-27 12:00:00,         0.462534,        -0.173722,        -0.227998
1635422400.000,2021-10-28 12:00:00,         0.457688,        -0.174401,        -0.246891
1635508800.000,2021-10-29 12:00:00,         0.464070,        -0.175064,        -0.234447
1635595200.000,2021-10-30 12:00:00,         0.461707,        -0.174102,        -0.218401
1635681600.000,2021-10-31 12:00:00,         0.466396,        -0.176980,        -0.226307
1635768000.000,2021-11-01 12:00:00,         0.465742,        -0.173470,        -0.229763
1635854400.000,2021-11-02 12:00:00,         0.467998,        -0.178667,        -0.227272
1635940800.000,2021-11-03 12:00:00,         0.462957,        -0.176652,        -0.244700
1636027200.000,2021-11-04 12:00:00,         0.463783,        -0.177900,        -0.233344
1636113600.000,2021-11-05 12:00:00,         0.460335,        -0.180676,        -0.233511
1636200000.000,2021-11-06 12:00:00,         0.464289,        -0.179448,        -0.222259
1636286400.000,2021-11-07 12:00:00,         0.464071,        -0.184617,        -0.226650
1636372800.000,2021-11-08 12:00:00,         0.467230,        -0.182720,        -0.240470
1636459200.000,2021-11-09 12:00:00,         0.469425,        -0.179447,        -0.238573
1636545600.000,2021-11-10 12:00:00,         0.467219,        -0.180068,        -0.227583
1636632000.000,2021-11-11 12:00:00,         0.468214,        -0.178662,        -0.236644
1636718400.000,2021-11-12 12:00:00,         0.469496,        -0.181264,        -0.234391
1636804800.000,2021-11-13 12:00:00,         0.470020,        -0.179097,        -0.243938
1636891200.000,2021-11-14 12:00:00,         0.468784,        -0.180982,        -0.236620
1636977600.000,2021-11-15 12:00:00,         0.469600,        -0.179921,        -0.234986
1637064000.000,2021-11-16 12:00:00,         0.466866,        -0.181908,        -0.235420
1637150400.000,2021-11-17 12:00:00,         0.470691,        -0.186615,        -0.211184
1637236800.000,2021-11-18 12:00:00,         0.466855,        -0.180291,        -0.217448
1637323200.000,2021-11-19 12:00:00,         0.470640,        -0.182202,        -0.244234
1637409600.000,2021-11-20 12:00:00,         0.470565,        -0.182785,        -0.236815
1637496000.000,2021-11-21 12:00:00,         0.470850,        -0.182450,        -0.246217
1637582400.000,2021-11-22 12:00:00,         0.469758,        -0.180744,        -0.236085
1637668800.000,2021-11-23 12:00:00,         0.471984,        -0.179369,        -0.247602
1637755200.000,2021-11-24 12:00:00,         0.469939,        -0.182896,        -0.246001
1637841600.000,2021-11-25 12:00:00,         0.476629,        -0.183734,        -0.247707
1637928000.000,2021-11-26 12:00:00,         0.472643,        -0.180421,        -0.241314
1638014400.000,2021-11-27 12:00:00,         0.472910,        -0.181782,        -0.238055
1638100800.000,2021-11-28 12:00:00,         0.472932,        -0.183668,        -0.242248
1638187200.000,2021-11-29 12:00:00,         0.474170,        -0.179332,        -0.252871
1638273600.000,2021-11-30 12:00:00,         0.474943,        -0.183083,        -0.240482
1638360000.000,2021-12-01 12:00:00,         0.476812,        -0.185241,        -0.232370
1638446400.000,2021-12-02 12:00:00,         0.476366,        -0.181300,        -0.242415
1638532800.000,2021-12-03 12:00:00,         0.474034,        -0.179758,        -0.245954
1638619200.000,2021-12-04 12:00:00,         0.471007,        -0.185515,        -0.237464
1638705600.000,2021-12-05 12:00:00,         0.483246,        -0.183343,        -0.265357
1638792000.000,2021-12-06 12:00:00,         0.474518,        -0.186036,        -0.236342
1638878400.000,2021-12-07 12:00:00,         0.475066,        -0.184213,        -0.242202
1638964800.000,2021-12-08 12:00:00,         0.475615,        -0.186148,        -0.235199
1639051200.000,2021-12-09 12:00:00,         0.476237,        -0.184838,        -0.249250
1639137600.000,2021-12-10 12:00:00,         0.475200,        -0.187708,        -0.231496
1639224000.000,2021-12-11 12:00:00,         0.479084,        -0.182228,        -0.235959
1639310400.000,2021-12-12 12:00:00,         0.474559,        -0.185513,        -0.236671
1639396800.000,2021-12-13 12:00:00,         0.477044,        -0.185168,        -0.232498
1639483200.000,2021-12-14 12:00:00,         0.477663,        -0.185077,        -0.230214
1639569600.000,2021-12-15 12:00:00,         0.476841,        -0.182767,        -0.236505
1639656000.000,2021-12-16 12:00:00,         0.479872,        -0.184500,        -0.253275
1639742400.000,2021-12-17 12:00:00,         0.479418,        -0.185319,        -0.237877
1639828800.000,2021-12-18 12:00:00,         0.477710,        -0.186318,        -0.247535
1639915200.000,2021-12-19 12:00:00,         0.481995,        -0.185158,        -0.250261
1640001600.000,2021-12-20 12:00:00,         0.478659,        -0.186786,        -0.242704
1640088000.000,2021-12-21 12:00:00,         0.480696,        -0.188074,        -0.246225
1640174400.000,2021-12-22 12:00:00,         0.483130,        -0.185505,        -0.252150
1640260800.000,2021-12-23 12:00:00,         0.480267,        -0.187100,        -0.257764
1640347200.000,2021-12-24 12:00:00,         0.478293,        -0.183949,        -0.251023
1640433600.000,2021-12-25 12:00:00,         0.478908,        -0.188956,        -0.253880
1640520000.000,2021-12-26 12:00:00,         0.482260,        -0.181195,        -0.251716
1640606400.000,2021-12-27 12:00:00,         0.482719,        -0.186119,        -0.251478
1640692800.000,2021-12-28 12:00:00,         0.483735,        -0.184158,        -0.260432
1640779200.000,2021-12-29 12:00:00,         0.480249,        -0.189293,        -0.244845
1640865600.000,2021-12-30 12:00:00,         0.483729,        -0.189118,        -0.249989
1641038400.000,2022-01-01 12:00:00,         0.482720,        -0.189509,        -0.266559
1641124800.000,2022-01-02 12:00:00,         0.481993,        -0.184780,        -0.257644
1641211200.000,2022-01-03 12:00:00,         0.485870,        -0.185327,        -0.252684
1641297600.000,2022-01-04 12:00:00,         0.482494,        -0.185725,        -0.254016
1641384000.000,2022-01-05 12:00:00,         0.480625,        -0.186601,        -0.253769
1641470400.000,2022-01-06 12:00:00,         0.481517,        -0.188840,        -0.236346
1641556800.000,2022-01-07 12:00:00,         0.481395,        -0.188129,        -0.249669
1641643200.000,2022-01-08 12:00:00,         0.481104,        -0.187456,        -0.254103
1641729600.000,2022-01-09 12:00:00,         0.483555,        -0.188194,        -0.249009
1641816000.000,2022-01-10 12:00:00,         0.484877,        -0.185400,        -0.257644
1641902400.000,2022-01-11 12:00:00,         0.484645,        -0.184371,        -0.266000
1641988800.000,2022-01-12 12:00:00,         0.485810,        -0.189937,        -0.236971
1642075200.000,2022-01-13 12:00:00,         0.483325,        -0.187417,        -0.258987
1642161600.000,2022-01-14 12:00:00,         0.484521,        -0.190103,        -0.254044
1642248000.000,2022-01-15 12:00:00,         0.487305,        -0.190355,        -0.256754
1642334400.000,2022-01-16 12:00:00,         0.487833,        -0.191318,        -0.257611
1642420800.000,2022-01-17 12:00:00,         0.488962,        -0.190811,        -0.259921
1642507200.000,2022-01-18 12:00:00,         0.487743,        -0.192175,        -0.260913
1642593600.000,2022-01-19 12:00:00,         0.486157,        -0.189925,        -0.262813
1642680000.000,2022-01-20 12:00:00,         0.489987,        -0.192253,        -0.252032
1642766400.000,2022-01-21 12:00:00,         0.486143,        -0.190584,        -0.251386
1642852800.000,2022-01-22 12:00:00,         0.484410,        -0.190355,        -0.244674
1642939200.000,2022-01-23 12:00:00,         0.486324,        -0.189658,        -0.252656
1643025600.000,2022-01-24 12:00:00,         0.486177,        -0.194913,        -0.250114
1643112000.000,2022-01-25 12:00:00,         0.482488,        -0.196463,        -0.256677
1643198400.000,2022-01-26 12:00:00,         0.486897,        -0.190622,        -0.248706
1643284800.000,2022-01-27 12:00:00,         0.486597,        -0.190609,        -0.249771
1643371200.000,2022-01-28 12:00:00,         0.488740,        -0.192564,        -0.247000
1643457600.000,2022-01-29 12:00:00,         0.489702,        -0.192516,        -0.255517
1643544000.000,2022-01-30 12:00:00,         0.487975,        -0.195925,        -0.255070
1643630400.000,2022-01-31 12:00:00,         0.489675,        -0.190330,        -0.253626
1643716800.000,2022-02-01 12:00:00,         0.490422,        -0.192125,        -0.254201
1643803200.000,2022-02-02 12:00:00,         0.487975,        -0.192819,        -0.252524
1643889600.000,2022-02-03 12:00:00,         0.490363,        -0.194440,        -0.251260
1643976000.000,2022-02-04 12:00:00,         0.490303,        -0.193771,        -0.260321
1644062400.000,2022-02-05 12:00:00,         0.490207,        -0.192318,        -0.254530
1644148800.000,2022-02-06 12:00:00,         0.491672,        -0.196223,        -0.246974
1644235200.000,2022-02-07 12:00:00,         0.485637,        -0.201104,        -0.273132
1644321600.000,2022-02-08 12:00:00,         0.493468,        -0.192102,        -0.259265
1644408000.000,2022-02-09 12:00:00,         0.491442,        -0.195080,        -0.256947
1644494400.000,2022-02-10 12:00:00,         0.488456,        -0.194276,        -0.254651
1644580800.000,2022-02-11 12:00:00,         0.492024,        -0.195300,        -0.258223
1644667200.000,2022-02-12 12:00:00,         0.488149,        -0.194588,        -0.242394
1644753600.000,2022-02-13 12:00:00,         0.489300,        -0.199107,        -0.259774
1644840000.000,2022-02-14 12:00:00,         0.492138,        -0.194021,        -0.256427
1644926400.000,2022-02-15 12:00:00,         0.490532,        -0.193066,        -0.255897
1645012800.000,2022-02-16 12:00:00,         0.493090,        -0.194518,        -0.247044
1645099200.000,2022-02-17 12:00:00,         0.491419,        -0.197950,        -0.266613
1645185600.000,2022-02-18 12:00:00,         0.490124,        -0.197274,        -0.260077
1645272000.000,2022-02-19 12:00:00,         0.494246,        -0.198226,        -0.254079
1645358400.000,2022-02-20 12:00:00,         0.493582,        -0.194482,        -0.263819
1645444800.000,2022-02-21 12:00:00,         0.493276,        -0.196244,        -0.255543
1645531200.000,2022-02-22 12:00:00,         0.485877,        -0.196872,        -0.260775
1645617600.000,2022-02-23 12:00:00,         0.489075,        -0.197243,        -0.251875
1645704000.000,2022-02-24 12:00:00,         0.495041,        -0.197231,        -0.276801
1645790400.000,2022-02-25 12:00:00,         0.496033,        -0.195014,        -0.258697
1645876800.000,2022-02-26 12:00:00,         0.494919,        -0.195364,        -0.260494
1645963200.000,2022-02-27 12:00:00,         0.494279,        -0.194009,        -0.260341
1646049600.000,2022-02-28 12:00:00,         0.493474,        -0.194618,        -0.257220
1646136000.000,2022-03-01 12:00:00,         0.497473,        -0.191665,        -0.261852
1646222400.000,2022-03-02 12:00:00,         0.494908,        -0.199408,        -0.256816
1646308800.000,2022-03-03 12:00:00,         0.497061,        -0.194664,        -0.269748
1646395200.000,2022-03-04 12:00:00,         0.493295,        -0.199141,        -0.243682
1646481600.000,2022-03-05 12:00:00,         0.491847,        -0.195199,        -0.243986
1646568000.000,2022-03-06 12:00:00,         0.492444,        -0.197063,        -0.251610
1646654400.000,2022-03-07 12:00:00,         0.494788,        -0.197789,        -0.255051
1646740800.000,2022-03-08 12:00:00,         0.495752,        -0.196270,        -0.257960
1646827200.000,2022-03-09 12:00:00,         0.498546,        -0.195972,        -0.270273
1646913600.000,2022-03-10 12:00:00,         0.497819,        -0.197431,        -0.260821
1647000000.000,2022-03-11 12:00:00,         0.494078,        -0.197753,        -0.270875
1647086400.000,2022-03-12 12:00:00,         0.498698,        -0.195749,        -0.256694
1647172800.000,2022-03-13 12:00:00,         0.496661,        -0.196720,        -0.260164
1647259200.000,2022-03-14 12:00:00,         0.494177,        -0.198071,        -0.254194
1647345600.000,2022-03-15 12:00:00,         0.497743,        -0.197253,        -0.255767
1647432000.000,2022-03-16 12:00:00,         0.497890,        -0.198700,        -0.257928
1647518400.000,2022-03-17 12:00:00,         0.495874,        -0.196275,        -0.266123
1647604800.000,2022-03-18 12:00:00,         0.496248,        -0.199498,        -0.276849
1647691200.000,2022-03-19 12:00:00,         0.495975,        -0.196460,        -0.263791
1647777600.000,2022-03-20 12:00:00,         0.498680,        -0.198876,        -0.267490
1647864000.000,2022-03-21 12:00:00,         0.495940,        -0.200229,        -0.242546
1647950400.000,2022-03-22 12:00:00,         0.495154,        -0.200930,        -0.270184
1648036800.000,2022-03-23 12:00:00,         0.497297,        -0.202063,        -0.250032
1648123200.000,2022-03-24 12:00:00,         0.497080,        -0.201293,        -0.257265
1648209600.000,2022-03-25 12:00:00,         0.495549,        -0.201245,        -0.251265
1648296000.000,2022-03-26 12:00:00,         0.496183,        -0.198788,        -0.255036
1648382400.000,2022-03-27 12:00:00,         0.494063,        -0.200312,        -0.255327
1648468800.000,2022-03-28 12:00:00,         0.496476,        -0.199658,        -0.253251
1648555200.000,2022-03-29 12:00:00,         0.498179,        -0.202988,        -0.262166
1648641600.000,2022-03-30 12:00:00,         0.501992,        -0.201822,        -0.270965
1648728000.000,2022-03-31 12:00:00,         0.495991,        -0.199143,        -0.266634
1648814400.000,2022-04-01 12:00:00,         0.497382,        -0.203118,        -0.249722
1648900800.000,2022-04-02 12:00:00,         0.494299,        -0.205363,        -0.261665
1648987200.000,2022-04-03 12:00:00,         0.496923,        -0.207372,        -0.260855
1649073600.000,2022-04-04 12:00:00,         0.498671,        -0.209484,        -0.264203
1649160000.000,2022-04-05 12:00:00,         0.499114,        -0.202184,        -0.268064
1649246400.000,2022-04-06 12:00:00,         0.497716,        -0.200825,        -0.261189
1649332800.000,2022-04-07 12:00:00,         0.498902,        -0.198474,        -0.265147
1649419200.000,2022-04-08 12:00:00,         0.498864,        -0.200328,        -0.270177
1649505600.000,2022-04-09 12:00:00,         0.497265,        -0.201655,        -0.276684
1649592000.000,2022-04-10 12:00:00,         0.497321,        -0.199908,        -0.268998
1649678400.000,2022-04-11 12:00:00,         0.498405,        -0.198556,        -0.263449
1649764800.000,2022-04-12 12:00:00,         0.500017,        -0.197989,        -0.266546
1649851200.000,2022-04-13 12:00:00,         0.497822,        -0.201430,        -0.274987
1649937600.000,2022-04-14 12:00:00,         0.497114,        -0.205252,        -0.269450
1650024000.000,2022-04-15 12:00:00,         0.497180,        -0.205909,        -0.264133
1650110400.000,2022-04-16 12:00:00,         0.500138,        -0.203340,        -0.264214
1650196800.000,2022-04-17 12:00:00,         0.498759,        -0.202728,        -0.252004
1650283200.000,2022-04-18 12:00:00,         0.498050,        -0.202748,        -0.266154
1650369600.000,2022-04-19 12:00:00,         0.498081,        -0.204131,        -0.261268
1650456000.000,2022-04-20 12:00:00,         0.498130,        -0.202273,        -0.262300
1650542400.000,2022-04-21 12:00:00,         0.500528,        -0.203593,        -0.261874
1650628800.000,2022-04-22 12:00:00,         0.500898,        -0.201596,        -0.260554
1650715200.000,2022-04-23 12:00:00,         0.501848,        -0.203919,        -0.265735
1650801600.000,2022-04-24 12:00:00,         0.500792,        -0.200162,        -0.258282
1650888000.000,2022-04-25 12:00:00,         0.502534,        -0.205044,        -0.264542
1650974400.000,2022-04-26 12:00:00,         0.501895,        -0.205148,        -0.259608
1651060800.000,2022-04-27 12:00:00,         0.500433,        -0.203749,        -0.266063
1651147200.000,2022-04-28 12:00:00,         0.499752,        -0.200155,        -0.269157
1651233600.000,2022-04-29 12:00:00,         0.500863,        -0.199627,        -0.273335
1651320000.000,2022-04-30 12:00:00,         0.503818,        -0.199966,        -0.269248
