#reqtime=1732320377.833,2024-11-23 00:06:17.833,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=423&dataTypes.0=1103.2212610756978&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,PUHI_east,PUHI_north,PUHI_up
1462363200.000,2016-05-04 12:00:00,         0.073247,         0.138419,         0.400489
1462449600.000,2016-05-05 12:00:00,         0.076122,         0.138154,         0.393731
1462536000.000,2016-05-06 12:00:00,         0.075215,         0.138278,         0.394728
1462622400.000,2016-05-07 12:00:00,         0.080591,         0.133680,         0.403622
1462708800.000,2016-05-08 12:00:00,         0.079398,         0.136049,         0.405408
1462795200.000,2016-05-09 12:00:00,         0.075619,         0.135856,         0.401189
1462881600.000,2016-05-10 12:00:00,         0.076237,         0.135117,         0.391830
1462968000.000,2016-05-11 12:00:00,         0.076081,         0.133934,         0.399782
1463054400.000,2016-05-12 12:00:00,         0.077955,         0.134201,         0.397351
1463140800.000,2016-05-13 12:00:00,         0.081743,         0.132741,         0.400201
1463227200.000,2016-05-14 12:00:00,         0.078466,         0.133574,         0.398394
1463313600.000,2016-05-15 12:00:00,         0.077983,         0.135310,         0.394850
1463400000.000,2016-05-16 12:00:00,         0.079913,         0.135294,         0.394605
1463486400.000,2016-05-17 12:00:00,         0.079554,         0.137923,         0.397512
1463572800.000,2016-05-18 12:00:00,         0.082769,         0.133305,         0.400769
1463659200.000,2016-05-19 12:00:00,         0.081335,         0.134409,         0.404408
1463745600.000,2016-05-20 12:00:00,         0.079510,         0.136025,         0.400514
1463832000.000,2016-05-21 12:00:00,         0.078509,         0.133855,         0.397531
1463918400.000,2016-05-22 12:00:00,         0.080724,         0.133431,         0.408022
1464004800.000,2016-05-23 12:00:00,         0.078747,         0.129679,         0.411365
1464091200.000,2016-05-24 12:00:00,         0.084122,         0.131634,         0.398634
1464177600.000,2016-05-25 12:00:00,         0.083361,         0.130994,         0.406079
1464264000.000,2016-05-26 12:00:00,         0.078448,         0.133165,         0.407262
1464350400.000,2016-05-27 12:00:00,         0.081235,         0.134841,         0.405535
1464436800.000,2016-05-28 12:00:00,         0.085386,         0.130801,         0.403717
1464523200.000,2016-05-29 12:00:00,         0.083743,         0.135736,         0.404088
1464609600.000,2016-05-30 12:00:00,         0.082592,         0.134819,         0.400189
1464696000.000,2016-05-31 12:00:00,         0.083508,         0.135598,         0.411419
1464782400.000,2016-06-01 12:00:00,         0.079566,         0.131421,         0.397225
1464868800.000,2016-06-02 12:00:00,         0.081864,         0.133274,         0.409321
1464955200.000,2016-06-03 12:00:00,         0.083620,         0.133310,         0.409464
1465041600.000,2016-06-04 12:00:00,         0.084490,         0.131119,         0.408212
1465128000.000,2016-06-05 12:00:00,         0.086033,         0.135684,         0.411840
1465214400.000,2016-06-06 12:00:00,         0.084155,         0.133920,         0.411319
1465300800.000,2016-06-07 12:00:00,         0.082409,         0.131164,         0.407234
1465387200.000,2016-06-08 12:00:00,         0.082904,         0.131384,         0.407830
1465473600.000,2016-06-09 12:00:00,         0.085640,         0.131227,         0.401715
1465560000.000,2016-06-10 12:00:00,         0.086751,         0.133765,         0.402182
1465646400.000,2016-06-11 12:00:00,         0.085361,         0.134344,         0.409456
1465732800.000,2016-06-12 12:00:00,         0.083482,         0.132326,         0.398767
1465819200.000,2016-06-13 12:00:00,         0.081573,         0.131227,         0.420251
1465905600.000,2016-06-14 12:00:00,         0.085239,         0.127692,         0.427151
1465992000.000,2016-06-15 12:00:00,         0.086018,         0.127412,         0.395165
1466078400.000,2016-06-16 12:00:00,         0.086580,         0.131443,         0.404302
1466164800.000,2016-06-17 12:00:00,         0.084703,         0.125064,         0.421005
1466251200.000,2016-06-18 12:00:00,         0.088040,         0.125791,         0.410970
1466337600.000,2016-06-19 12:00:00,         0.087676,         0.130500,         0.408642
1466424000.000,2016-06-20 12:00:00,         0.085910,         0.131926,         0.399323
1466510400.000,2016-06-21 12:00:00,         0.087522,         0.131364,         0.404800
1466596800.000,2016-06-22 12:00:00,         0.087106,         0.129219,         0.391761
1466683200.000,2016-06-23 12:00:00,         0.084972,         0.128919,         0.408304
1466769600.000,2016-06-24 12:00:00,         0.088647,         0.131812,         0.402622
1466856000.000,2016-06-25 12:00:00,         0.091654,         0.132821,         0.398310
1466942400.000,2016-06-26 12:00:00,         0.088790,         0.129931,         0.409345
1467028800.000,2016-06-27 12:00:00,         0.089324,         0.127440,         0.394146
1467115200.000,2016-06-28 12:00:00,         0.091028,         0.127627,         0.406627
1467201600.000,2016-06-29 12:00:00,         0.088976,         0.130561,         0.400935
1467288000.000,2016-06-30 12:00:00,         0.088869,         0.130070,         0.398456
1467374400.000,2016-07-01 12:00:00,         0.088975,         0.130138,         0.413557
1467460800.000,2016-07-02 12:00:00,         0.092823,         0.131169,         0.414289
1467547200.000,2016-07-03 12:00:00,         0.089642,         0.127136,         0.404865
1467633600.000,2016-07-04 12:00:00,         0.092209,         0.129710,         0.413492
1467720000.000,2016-07-05 12:00:00,         0.090816,         0.128639,         0.418744
1467806400.000,2016-07-06 12:00:00,         0.096115,         0.130265,         0.401977
1467892800.000,2016-07-07 12:00:00,         0.094563,         0.128104,         0.403436
1467979200.000,2016-07-08 12:00:00,         0.093828,         0.123364,         0.409393
1468065600.000,2016-07-09 12:00:00,         0.095200,         0.123244,         0.403342
1468152000.000,2016-07-10 12:00:00,         0.095853,         0.124775,         0.413998
1468238400.000,2016-07-11 12:00:00,         0.096654,         0.123629,         0.402492
1468324800.000,2016-07-12 12:00:00,         0.097786,         0.124171,         0.399705
1468411200.000,2016-07-13 12:00:00,         0.097655,         0.125296,         0.423387
1468497600.000,2016-07-14 12:00:00,         0.100792,         0.124019,         0.422838
1468584000.000,2016-07-15 12:00:00,         0.100543,         0.125630,         0.419504
1468670400.000,2016-07-16 12:00:00,         0.099875,         0.123487,         0.411497
1468756800.000,2016-07-17 12:00:00,         0.097290,         0.120401,         0.414551
1468843200.000,2016-07-18 12:00:00,         0.099873,         0.120793,         0.425609
1468929600.000,2016-07-19 12:00:00,         0.101600,         0.123410,         0.421616
1469016000.000,2016-07-20 12:00:00,         0.101953,         0.121168,         0.420741
1469102400.000,2016-07-21 12:00:00,         0.104594,         0.119868,         0.396803
1469188800.000,2016-07-22 12:00:00,         0.107653,         0.119042,         0.412725
1469275200.000,2016-07-23 12:00:00,         0.101627,         0.120284,         0.411951
1469361600.000,2016-07-24 12:00:00,         0.101097,         0.116867,         0.433904
1469448000.000,2016-07-25 12:00:00,         0.104867,         0.119138,         0.418854
1469534400.000,2016-07-26 12:00:00,         0.102637,         0.117250,         0.435279
1469620800.000,2016-07-27 12:00:00,         0.108829,         0.120822,         0.419792
1469707200.000,2016-07-28 12:00:00,         0.107786,         0.119772,         0.404843
1469793600.000,2016-07-29 12:00:00,         0.104367,         0.118430,         0.429038
1469880000.000,2016-07-30 12:00:00,         0.102895,         0.119735,         0.422111
1469966400.000,2016-07-31 12:00:00,         0.106503,         0.121255,         0.405187
1470052800.000,2016-08-01 12:00:00,         0.104220,         0.121531,         0.409255
1470139200.000,2016-08-02 12:00:00,         0.105393,         0.119205,         0.415449
1470225600.000,2016-08-03 12:00:00,         0.107738,         0.119080,         0.414430
1470312000.000,2016-08-04 12:00:00,         0.102360,         0.121205,         0.418645
1470398400.000,2016-08-05 12:00:00,         0.107542,         0.120185,         0.410819
1470484800.000,2016-08-06 12:00:00,         0.104012,         0.117192,         0.408204
1470571200.000,2016-08-07 12:00:00,         0.103394,         0.120385,         0.415187
1470657600.000,2016-08-08 12:00:00,         0.105556,         0.122988,         0.420831
1470744000.000,2016-08-09 12:00:00,         0.103243,         0.119196,         0.408675
1470830400.000,2016-08-10 12:00:00,         0.105253,         0.120242,         0.411324
1470916800.000,2016-08-11 12:00:00,         0.105708,         0.118948,         0.417044
1471003200.000,2016-08-12 12:00:00,         0.107338,         0.118613,         0.410331
1471089600.000,2016-08-13 12:00:00,         0.105712,         0.118243,         0.410427
1471176000.000,2016-08-14 12:00:00,         0.106399,         0.116133,         0.416452
1471262400.000,2016-08-15 12:00:00,         0.105365,         0.116924,         0.419464
1471348800.000,2016-08-16 12:00:00,         0.104600,         0.115432,         0.415839
1471435200.000,2016-08-17 12:00:00,         0.104340,         0.115945,         0.415118
1471521600.000,2016-08-18 12:00:00,         0.104716,         0.116584,         0.427074
1471608000.000,2016-08-19 12:00:00,         0.106498,         0.117358,         0.419131
1471694400.000,2016-08-20 12:00:00,         0.104728,         0.116729,         0.435251
1471780800.000,2016-08-21 12:00:00,         0.103721,         0.117844,         0.424333
1471867200.000,2016-08-22 12:00:00,         0.107817,         0.118256,         0.416369
1471953600.000,2016-08-23 12:00:00,         0.098776,         0.119025,         0.440249
1472040000.000,2016-08-24 12:00:00,         0.107922,         0.118562,         0.438729
1472126400.000,2016-08-25 12:00:00,         0.110130,         0.116430,         0.405614
1472212800.000,2016-08-26 12:00:00,         0.111295,         0.119531,         0.411006
1472299200.000,2016-08-27 12:00:00,         0.110232,         0.116572,         0.421832
1472385600.000,2016-08-28 12:00:00,         0.110709,         0.119903,         0.419303
1472472000.000,2016-08-29 12:00:00,         0.111580,         0.114219,         0.419177
1472558400.000,2016-08-30 12:00:00,         0.112116,         0.115814,         0.424299
1472644800.000,2016-08-31 12:00:00,         0.106430,         0.118562,         0.412193
1472731200.000,2016-09-01 12:00:00,         0.109463,         0.115212,         0.449903
1472817600.000,2016-09-02 12:00:00,         0.117804,         0.120756,         0.433046
1472904000.000,2016-09-03 12:00:00,         0.106003,         0.116369,         0.429994
1472990400.000,2016-09-04 12:00:00,         0.111832,         0.121907,         0.440333
1473076800.000,2016-09-05 12:00:00,         0.108237,         0.117564,         0.405187
1473163200.000,2016-09-06 12:00:00,         0.105001,         0.116968,         0.410843
1473249600.000,2016-09-07 12:00:00,         0.110734,         0.118136,         0.423710
1473336000.000,2016-09-08 12:00:00,         0.112979,         0.117223,         0.420514
1473422400.000,2016-09-09 12:00:00,         0.109176,         0.115986,         0.427108
1473508800.000,2016-09-10 12:00:00,         0.113996,         0.117763,         0.425667
1473595200.000,2016-09-11 12:00:00,         0.115283,         0.117164,         0.432010
1473681600.000,2016-09-12 12:00:00,         0.113437,         0.114618,         0.404870
1473768000.000,2016-09-13 12:00:00,         0.114040,         0.113487,         0.420480
1473854400.000,2016-09-14 12:00:00,         0.113218,         0.112828,         0.423833
1473940800.000,2016-09-15 12:00:00,         0.111339,         0.118341,         0.427070
1474027200.000,2016-09-16 12:00:00,         0.111533,         0.114409,         0.424098
1474113600.000,2016-09-17 12:00:00,         0.113714,         0.115190,         0.420143
1474200000.000,2016-09-18 12:00:00,         0.114403,         0.113380,         0.420200
1474286400.000,2016-09-19 12:00:00,         0.110137,         0.111668,         0.412263
1474372800.000,2016-09-20 12:00:00,         0.112314,         0.113605,         0.416233
1474459200.000,2016-09-21 12:00:00,         0.113673,         0.115083,         0.430658
1474545600.000,2016-09-22 12:00:00,         0.112998,         0.113648,         0.423080
1474632000.000,2016-09-23 12:00:00,         0.117632,         0.112168,         0.419731
1474718400.000,2016-09-24 12:00:00,         0.114906,         0.114592,         0.415800
1474804800.000,2016-09-25 12:00:00,         0.111530,         0.109607,         0.406305
1474891200.000,2016-09-26 12:00:00,         0.114972,         0.111707,         0.428975
1474977600.000,2016-09-27 12:00:00,         0.118190,         0.112600,         0.424134
1475064000.000,2016-09-28 12:00:00,         0.116069,         0.112752,         0.421806
1475150400.000,2016-09-29 12:00:00,         0.115850,         0.114973,         0.428063
1475236800.000,2016-09-30 12:00:00,         0.118617,         0.112639,         0.420939
1475323200.000,2016-10-01 12:00:00,         0.114515,         0.111243,         0.424879
1475409600.000,2016-10-02 12:00:00,         0.115121,         0.110468,         0.446157
1475496000.000,2016-10-03 12:00:00,         0.115754,         0.113093,         0.412783
1475582400.000,2016-10-04 12:00:00,         0.117367,         0.115849,         0.418048
1475668800.000,2016-10-05 12:00:00,         0.115713,         0.112741,         0.416621
