#reqtime=1732323793.799,2024-11-23 01:03:13.799,UTC
#URL=http://hvointernal.wr.usgs.gov/valve3//valve3.jsp?&a=rawData&o=csv&tz=UTC&w=900&h=780&n=1&x.0=75&y.0=20&w.0=750&h.0=240&mh.0=900&chCnt.0=1&src.0=hvo_def_gps&st.0=20060101000000000&et.0=20241120235959999&lg.0=true&ch.0=359&dataTypes.0=1128.9026335198432&plotType.0=ts&rk.0=9&ds.0=None&dsInt.0=&sdt.0=&ct.0=2&bl.0=[none]&linetype.0=o&ysLMin.0=&ysLMax.0=&despike_period.0=&filter_arg1.0=&filter_arg2.0=&despike.0=F&detrend.0=F&dmo_fl.0=0&filter_arg3.0=&dmo_arithmetic.0=None&dmo_arithmetic_value.0=&dmo_db.0=1&debias_period.0=&east.0=T&north.0=T&up.0=T&length.0=F&v_hs.0=T&v_vs.0=F&v_se.0=T&displacementBeforeStartTime.0=&displacementBeforeEndTime.0=&displacementBeforeModel.0=m&displacementAfterStartTime.0=&displacementAfterEndTime.0=&displacementAfterModel.0=m&d_hs.0=T&d_vs.0=F&d_se.0=T&plotSeparately.0=true
#source=hvo_def_gps
#st= 189345600.000, et= 785419199.999, chCnt=1
Epoch,Date,HOVL_east,HOVL_north,HOVL_up
1243771200.000,2009-05-31 12:00:00,        -0.044940,         0.108948,        -0.090339
1243857600.000,2009-06-01 12:00:00,        -0.041194,         0.106379,        -0.084948
1243944000.000,2009-06-02 12:00:00,        -0.044077,         0.106822,        -0.088448
1244030400.000,2009-06-03 12:00:00,        -0.044211,         0.104294,        -0.081074
1244116800.000,2009-06-04 12:00:00,        -0.044763,         0.104825,        -0.076445
1244203200.000,2009-06-05 12:00:00,        -0.044169,         0.103192,        -0.081250
1244289600.000,2009-06-06 12:00:00,        -0.045601,         0.103566,        -0.103219
1244376000.000,2009-06-07 12:00:00,        -0.045632,         0.102370,        -0.089588
1244462400.000,2009-06-08 12:00:00,        -0.046788,         0.103614,        -0.081362
1244548800.000,2009-06-09 12:00:00,        -0.044802,         0.105524,        -0.090125
1244635200.000,2009-06-10 12:00:00,        -0.044480,         0.106193,        -0.086262
1244721600.000,2009-06-11 12:00:00,        -0.045154,         0.104822,        -0.085687
1244808000.000,2009-06-12 12:00:00,        -0.043808,         0.105947,        -0.097538
1244894400.000,2009-06-13 12:00:00,        -0.045043,         0.105969,        -0.082824
1244980800.000,2009-06-14 12:00:00,        -0.044750,         0.105262,        -0.089396
1245067200.000,2009-06-15 12:00:00,        -0.043484,         0.104581,        -0.088893
1245153600.000,2009-06-16 12:00:00,        -0.044943,         0.103864,        -0.090229
1245240000.000,2009-06-17 12:00:00,        -0.045772,         0.103056,        -0.081680
1245326400.000,2009-06-18 12:00:00,        -0.044593,         0.105029,        -0.099895
1245412800.000,2009-06-19 12:00:00,        -0.042234,         0.103179,        -0.100378
1245499200.000,2009-06-20 12:00:00,        -0.048413,         0.104169,        -0.088202
1245585600.000,2009-06-21 12:00:00,        -0.037020,         0.101521,        -0.104507
1245672000.000,2009-06-22 12:00:00,        -0.044926,         0.103144,        -0.116285
1245758400.000,2009-06-23 12:00:00,        -0.043573,         0.099493,        -0.117016
1245844800.000,2009-06-24 12:00:00,        -0.040750,         0.105050,        -0.112828
1245931200.000,2009-06-25 12:00:00,        -0.044717,         0.103134,        -0.099222
1246017600.000,2009-06-26 12:00:00,        -0.047732,         0.104119,        -0.106797
1246104000.000,2009-06-27 12:00:00,        -0.044796,         0.099286,        -0.103382
1246190400.000,2009-06-28 12:00:00,        -0.049113,         0.100425,        -0.101959
1246276800.000,2009-06-29 12:00:00,        -0.047894,         0.102927,        -0.112134
1246363200.000,2009-06-30 12:00:00,        -0.045542,         0.106252,        -0.104554
1246449600.000,2009-07-01 12:00:00,        -0.043958,         0.102625,        -0.098926
1246536000.000,2009-07-02 12:00:00,        -0.042958,         0.099726,        -0.098213
1246622400.000,2009-07-03 12:00:00,        -0.046033,         0.101886,        -0.098881
1246708800.000,2009-07-04 12:00:00,        -0.045434,         0.099894,        -0.099903
1246795200.000,2009-07-05 12:00:00,        -0.043476,         0.100245,        -0.098956
1246881600.000,2009-07-06 12:00:00,        -0.045783,         0.106422,        -0.109592
1246968000.000,2009-07-07 12:00:00,        -0.047337,         0.101279,        -0.116806
1247054400.000,2009-07-08 12:00:00,        -0.044456,         0.100146,        -0.115019
1247140800.000,2009-07-09 12:00:00,        -0.045121,         0.100243,        -0.099399
1247227200.000,2009-07-10 12:00:00,        -0.045981,         0.103553,        -0.098539
1247313600.000,2009-07-11 12:00:00,        -0.045887,         0.100191,        -0.107818
1247400000.000,2009-07-12 12:00:00,        -0.042645,         0.101544,        -0.090083
1247486400.000,2009-07-13 12:00:00,        -0.044773,         0.099928,        -0.101416
1247572800.000,2009-07-14 12:00:00,        -0.046386,         0.101806,        -0.098047
1247659200.000,2009-07-15 12:00:00,        -0.045779,         0.098692,        -0.103513
1247745600.000,2009-07-16 12:00:00,        -0.047200,         0.102199,        -0.100262
1247832000.000,2009-07-17 12:00:00,        -0.045496,         0.101620,        -0.113683
1247918400.000,2009-07-18 12:00:00,        -0.045248,         0.101644,        -0.111341
1248004800.000,2009-07-19 12:00:00,        -0.043911,         0.098785,        -0.092498
1248091200.000,2009-07-20 12:00:00,        -0.046385,         0.104153,        -0.105690
1248177600.000,2009-07-21 12:00:00,        -0.046228,         0.101808,        -0.103021
1248264000.000,2009-07-22 12:00:00,        -0.044633,         0.096749,        -0.097204
1248350400.000,2009-07-23 12:00:00,        -0.045546,         0.097887,        -0.082699
1248436800.000,2009-07-24 12:00:00,        -0.042002,         0.097493,        -0.092460
1248523200.000,2009-07-25 12:00:00,        -0.045287,         0.100011,        -0.103171
1248609600.000,2009-07-26 12:00:00,        -0.046428,         0.099286,        -0.103989
1248696000.000,2009-07-27 12:00:00,        -0.042708,         0.102220,        -0.103727
1248782400.000,2009-07-28 12:00:00,        -0.042365,         0.102560,        -0.114864
1248868800.000,2009-07-29 12:00:00,        -0.041481,         0.099380,        -0.115013
1248955200.000,2009-07-30 12:00:00,        -0.045105,         0.098443,        -0.115063
1249041600.000,2009-07-31 12:00:00,        -0.041921,         0.102073,        -0.115324
1249128000.000,2009-08-01 12:00:00,        -0.043604,         0.100379,        -0.096466
1249214400.000,2009-08-02 12:00:00,        -0.044067,         0.096912,        -0.104956
1249300800.000,2009-08-03 12:00:00,        -0.043314,         0.096925,        -0.109288
1249387200.000,2009-08-04 12:00:00,        -0.044084,         0.093996,        -0.113116
1249473600.000,2009-08-05 12:00:00,        -0.045804,         0.098072,        -0.108231
1249560000.000,2009-08-06 12:00:00,        -0.045335,         0.097719,        -0.115265
1249646400.000,2009-08-07 12:00:00,        -0.044184,         0.099477,        -0.112347
1249732800.000,2009-08-08 12:00:00,        -0.047271,         0.099217,        -0.120644
1249819200.000,2009-08-09 12:00:00,        -0.044782,         0.099082,        -0.108992
1249905600.000,2009-08-10 12:00:00,        -0.041535,         0.101427,        -0.127421
1249992000.000,2009-08-11 12:00:00,        -0.042871,         0.099614,        -0.111904
1250078400.000,2009-08-12 12:00:00,        -0.042801,         0.101678,        -0.104457
1250164800.000,2009-08-13 12:00:00,        -0.041515,         0.097257,        -0.121023
1250251200.000,2009-08-14 12:00:00,        -0.045743,         0.098972,        -0.114413
1250337600.000,2009-08-15 12:00:00,        -0.040008,         0.095329,        -0.103174
1250424000.000,2009-08-16 12:00:00,        -0.046548,         0.097974,        -0.123502
1250510400.000,2009-08-17 12:00:00,        -0.046328,         0.099655,        -0.113195
1250596800.000,2009-08-18 12:00:00,        -0.049987,         0.099606,        -0.121540
1250683200.000,2009-08-19 12:00:00,        -0.041071,         0.100792,        -0.109409
1250769600.000,2009-08-20 12:00:00,        -0.043903,         0.098936,        -0.102286
1250856000.000,2009-08-21 12:00:00,        -0.041416,         0.099203,        -0.104943
1250942400.000,2009-08-22 12:00:00,        -0.042395,         0.099900,        -0.101905
1251028800.000,2009-08-23 12:00:00,        -0.044384,         0.096064,        -0.112736
1251115200.000,2009-08-24 12:00:00,        -0.048509,         0.094980,        -0.105379
1251201600.000,2009-08-25 12:00:00,        -0.042234,         0.098100,        -0.100214
1251288000.000,2009-08-26 12:00:00,        -0.045291,         0.089988,        -0.105300
1251374400.000,2009-08-27 12:00:00,        -0.047463,         0.093630,        -0.115088
1251460800.000,2009-08-28 12:00:00,        -0.045008,         0.096533,        -0.106425
1251547200.000,2009-08-29 12:00:00,        -0.045110,         0.096495,        -0.126144
1251633600.000,2009-08-30 12:00:00,        -0.042783,         0.093550,        -0.119545
1251720000.000,2009-08-31 12:00:00,        -0.041884,         0.092747,        -0.107634
1251806400.000,2009-09-01 12:00:00,        -0.046471,         0.096849,        -0.127110
1251892800.000,2009-09-02 12:00:00,        -0.043211,         0.092365,        -0.117507
1251979200.000,2009-09-03 12:00:00,        -0.038657,         0.094024,        -0.127607
1252065600.000,2009-09-04 12:00:00,        -0.038774,         0.089720,        -0.121523
1252152000.000,2009-09-05 12:00:00,        -0.041307,         0.087193,        -0.113675
1252238400.000,2009-09-06 12:00:00,        -0.047812,         0.093948,        -0.107453
1252324800.000,2009-09-07 12:00:00,        -0.043578,         0.095107,        -0.114612
1252411200.000,2009-09-08 12:00:00,        -0.043996,         0.095792,        -0.113232
1252497600.000,2009-09-09 12:00:00,        -0.041619,         0.093578,        -0.125863
1252584000.000,2009-09-10 12:00:00,        -0.044879,         0.094423,        -0.116869
1252670400.000,2009-09-11 12:00:00,        -0.046181,         0.095213,        -0.107161
1252756800.000,2009-09-12 12:00:00,        -0.043757,         0.093848,        -0.124785
1252843200.000,2009-09-13 12:00:00,        -0.041047,         0.091826,        -0.096718
1252929600.000,2009-09-14 12:00:00,        -0.042139,         0.089551,        -0.093268
1253016000.000,2009-09-15 12:00:00,        -0.042359,         0.091108,        -0.104772
1253102400.000,2009-09-16 12:00:00,        -0.044642,         0.091735,        -0.136633
1253188800.000,2009-09-17 12:00:00,        -0.047776,         0.087127,        -0.114079
1253275200.000,2009-09-18 12:00:00,        -0.043236,         0.090090,        -0.112050
1253361600.000,2009-09-19 12:00:00,        -0.042951,         0.094143,        -0.127544
1253448000.000,2009-09-20 12:00:00,        -0.040717,         0.095076,        -0.121613
1253534400.000,2009-09-21 12:00:00,        -0.043516,         0.095336,        -0.107977
1253620800.000,2009-09-22 12:00:00,        -0.039918,         0.091255,        -0.112209
1253707200.000,2009-09-23 12:00:00,        -0.039848,         0.093853,        -0.098999
1253793600.000,2009-09-24 12:00:00,        -0.041492,         0.090620,        -0.120128
1253880000.000,2009-09-25 12:00:00,        -0.039818,         0.092300,        -0.111705
1253966400.000,2009-09-26 12:00:00,        -0.044941,         0.091450,        -0.113682
1254052800.000,2009-09-27 12:00:00,        -0.041599,         0.095001,        -0.140254
1254139200.000,2009-09-28 12:00:00,        -0.046153,         0.092828,        -0.139192
1254225600.000,2009-09-29 12:00:00,        -0.047326,         0.092378,        -0.124411
1254312000.000,2009-09-30 12:00:00,        -0.044187,         0.088481,        -0.119714
1254398400.000,2009-10-01 12:00:00,        -0.042754,         0.091175,        -0.123381
1254484800.000,2009-10-02 12:00:00,        -0.039082,         0.090133,        -0.126551
1254571200.000,2009-10-03 12:00:00,        -0.038874,         0.091954,        -0.108347
1254657600.000,2009-10-04 12:00:00,        -0.040219,         0.088312,        -0.112462
1254744000.000,2009-10-05 12:00:00,        -0.041865,         0.091002,        -0.113699
1254830400.000,2009-10-06 12:00:00,        -0.041212,         0.087282,        -0.116961
1254916800.000,2009-10-07 12:00:00,        -0.042184,         0.089052,        -0.096083
1255003200.000,2009-10-08 12:00:00,        -0.045671,         0.093839,        -0.118023
1255089600.000,2009-10-09 12:00:00,        -0.045156,         0.097312,        -0.129751
1255176000.000,2009-10-10 12:00:00,        -0.044186,         0.090086,        -0.138241
1255262400.000,2009-10-11 12:00:00,        -0.044744,         0.091364,        -0.125037
1255348800.000,2009-10-12 12:00:00,        -0.042933,         0.090572,        -0.102565
1255435200.000,2009-10-13 12:00:00,        -0.045258,         0.091040,        -0.110382
1255521600.000,2009-10-14 12:00:00,        -0.041362,         0.092916,        -0.117437
1255608000.000,2009-10-15 12:00:00,        -0.040479,         0.091367,        -0.114128
1255694400.000,2009-10-16 12:00:00,        -0.040414,         0.092163,        -0.128554
1255780800.000,2009-10-17 12:00:00,        -0.046258,         0.091117,        -0.133585
1255867200.000,2009-10-18 12:00:00,        -0.035444,         0.090906,        -0.140979
1255953600.000,2009-10-19 12:00:00,        -0.043915,         0.087033,        -0.106264
1256040000.000,2009-10-20 12:00:00,        -0.040985,         0.088087,        -0.122913
1256126400.000,2009-10-21 12:00:00,        -0.041808,         0.087688,        -0.115096
1256212800.000,2009-10-22 12:00:00,        -0.043028,         0.087662,        -0.124013
1256299200.000,2009-10-23 12:00:00,        -0.037976,         0.088278,        -0.103304
1256385600.000,2009-10-24 12:00:00,        -0.044914,         0.089150,        -0.117698
1256472000.000,2009-10-25 12:00:00,        -0.043528,         0.087541,        -0.110387
1256558400.000,2009-10-26 12:00:00,        -0.041487,         0.092139,        -0.105354
1256644800.000,2009-10-27 12:00:00,        -0.042164,         0.089949,        -0.119563
1256731200.000,2009-10-28 12:00:00,        -0.040631,         0.087247,        -0.116878
1256817600.000,2009-10-29 12:00:00,        -0.040008,         0.086654,        -0.126965
1256904000.000,2009-10-30 12:00:00,        -0.040943,         0.089435,        -0.132237
1256990400.000,2009-10-31 12:00:00,        -0.040859,         0.087455,        -0.120458
1257163200.000,2009-11-02 12:00:00,        -0.040625,         0.086524,        -0.112003
1257249600.000,2009-11-03 12:00:00,        -0.043624,         0.085791,        -0.109324
1257336000.000,2009-11-04 12:00:00,        -0.042327,         0.087807,        -0.137067
1257422400.000,2009-11-05 12:00:00,        -0.042294,         0.091121,        -0.130923
1257508800.000,2009-11-06 12:00:00,        -0.043317,         0.088115,        -0.134333
1257595200.000,2009-11-07 12:00:00,        -0.042284,         0.087864,        -0.127201
1257681600.000,2009-11-08 12:00:00,        -0.042100,         0.088407,        -0.121380
1257768000.000,2009-11-09 12:00:00,        -0.041796,         0.090229,        -0.119513
1257854400.000,2009-11-10 12:00:00,        -0.043298,         0.088285,        -0.107233
1257940800.000,2009-11-11 12:00:00,        -0.040836,         0.084280,        -0.108585
1258027200.000,2009-11-12 12:00:00,        -0.045277,         0.090536,        -0.124431
1258113600.000,2009-11-13 12:00:00,        -0.045029,         0.087596,        -0.122659
1258200000.000,2009-11-14 12:00:00,        -0.040790,         0.093376,        -0.125631
1258286400.000,2009-11-15 12:00:00,        -0.039006,         0.089448,        -0.133139
1258372800.000,2009-11-16 12:00:00,        -0.039742,         0.087817,        -0.137813
